,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,714,179,535,535,0,7,100000.0
1,685,171,514,514,0,6,100000.0
2,713,178,535,535,0,6,100000.0
3,722,181,541,541,0,7,100000.0
4,853,213,640,640,0,6,100000.0
