,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,75,37,38,38,0,10,20500.0
1,71,35,36,36,0,13,20500.0
2,65,32,33,33,0,12,20500.0
3,65,32,33,33,0,11,20500.0
4,79,39,40,40,0,10,20500.0
