,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,170,62,108,108,0,11,22784.0
1,163,61,102,102,0,11,22784.0
2,170,63,107,107,0,11,22784.0
3,185,67,118,118,0,11,22784.0
4,158,65,93,93,0,11,22784.0
