,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,199,38,161,161,0,5,17379.0
1,155,30,125,125,0,6,17379.0
2,151,30,121,121,0,6,17379.0
3,131,28,103,103,0,5,17379.0
4,241,26,215,215,0,7,17379.0
