,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,61,30,31,31,0,9,16599.0
1,49,24,25,25,0,9,16599.0
2,65,32,33,33,0,10,16599.0
3,69,34,35,35,0,11,16599.0
4,67,33,34,34,0,12,16599.0
