,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,19,13,6,6,0,7,4977.0
1,17,11,6,6,0,6,4977.0
2,17,10,7,7,0,7,4977.0
3,18,11,7,7,0,7,4977.0
4,17,11,6,6,0,6,4977.0
