,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,289,81,208,208,0,10,48204.0
1,359,104,255,255,0,11,48204.0
2,310,93,217,217,0,10,48204.0
3,346,91,255,255,0,11,48204.0
4,400,111,289,289,0,12,48204.0
