[4,300] MAE: 8,343,242,389.867263, RMSE: 43,533,934,113.248146, R2: -1,067,596,352,511,066,496. – 0:00:02.176192 – 29.75 KB
[4,400] MAE: 9,514,046,191.979916, RMSE: 48,326,985,864.691338, R2: -1,312,713,529,949,546,752. – 0:00:02.226721 – 29.75 KB
[4,500] MAE: 10,430,366,680.25408, RMSE: 52,013,322,724.983772, R2: -1,517,819,341,025,987,584. – 0:00:02.277322 – 29.75 KB
[4,600] MAE: 11,326,880,430.976528, RMSE: 55,346,290,455.822372, R2: -1,719,183,858,215,692,544. – 0:00:02.327868 – 29.75 KB
[4,700] MAE: 11,626,162,881.9928, RMSE: 55,537,398,948.443703, R2: -1,731,942,132,656,636,416. – 0:00:02.378429 – 29.75 KB
[4,800] MAE: 12,222,210,452.546091, RMSE: 55,987,728,839.307755, R2: -1,758,085,498,565,113,088. – 0:00:02.428889 – 29.75 KB
[4,900] MAE: 13,280,939,932.09351, RMSE: 57,755,209,987.045609, R2: -1,870,903,606,022,747,136. – 0:00:02.479563 – 29.75 KB
[5,000] MAE: 13,554,006,622.190636, RMSE: 57,549,595,646.710701, R2: -1,865,750,771,948,819,968. – 0:00:02.530407 – 29.75 KB
[5,100] MAE: 14,164,241,959.399473, RMSE: 59,126,917,933.814949, R2: -1,972,645,020,139,954,176. – 0:00:02.581078 – 29.75 KB
[5,200] MAE: 14,778,722,753.505789, RMSE: 62,044,959,547.394173, R2: -2,181,202,949,175,096,064. – 0:00:02.631647 – 29.75 KB
[5,300] MAE: 15,024,272,214.824207, RMSE: 62,732,805,168.441078, R2: -2,225,739,098,865,444,352. – 0:00:02.682116 – 29.75 KB
[5,400] MAE: 15,548,716,961.94342, RMSE: 62,764,231,135.047722, R2: -2,230,959,842,493,356,544. – 0:00:02.732572 – 29.75 KB
[5,500] MAE: 15,551,596,981.441143, RMSE: 62,328,924,337.555542, R2: -2,202,018,115,224,035,840. – 0:00:02.782952 – 29.75 KB
[5,600] MAE: 15,503,551,742.006609, RMSE: 61,980,584,139.223831, R2: -2,179,857,827,208,249,856. – 0:00:02.833364 – 29.75 KB
[5,700] MAE: 16,141,072,792.211523, RMSE: 64,474,379,991.519958, R2: -2,358,751,746,206,228,480. – 0:00:02.883854 – 29.75 KB
[5,800] MAE: 16,939,600,892.024096, RMSE: 65,868,709,347.729095, R2: -2,462,250,018,913,122,816. – 0:00:02.934215 – 29.75 KB
[5,900] MAE: 17,655,514,918.228691, RMSE: 67,670,811,995.088196, R2: -2,593,937,191,033,167,872. – 0:00:02.984589 – 29.75 KB
