,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,80,56,24,24,0,14,100000.0
1,74,55,19,19,0,13,100000.0
2,77,52,25,25,0,14,100000.0
3,82,57,25,25,0,14,100000.0
4,72,53,19,19,0,13,100000.0
