[100] MAE: 0.0004, RMSE: 0.000535, R2: -13.508517 – 0:00:00.052415 – 24.7 KB
[200] MAE: 0.000275, RMSE: 0.000401, R2: -7.056354 – 0:00:00.096820 – 25.76 KB
[300] MAE: 0.000228, RMSE: 0.000343, R2: -4.132008 – 0:00:00.141368 – 25.76 KB
[400] MAE: 0.000201, RMSE: 0.000306, R2: -2.823684 – 0:00:00.186001 – 25.76 KB
[500] MAE: 0.000185, RMSE: 0.000282, R2: -2.183756 – 0:00:00.230536 – 25.76 KB
[600] MAE: 0.009185, RMSE: 0.169004, R2: -546,610.830159 – 0:00:00.275072 – 25.76 KB
[700] MAE: 55,388.287436, RMSE: 372,195.324312, R2: -1,556,501,090,695,514,624. – 0:00:00.319550 – 25.76 KB
[800] MAE: 182,220.495196, RMSE: 681,734.747966, R2: -4,694,378,677,472,343,040. – 0:00:00.364225 – 25.76 KB
[900] MAE: 217,935.123235, RMSE: 682,245.388956, R2: -4,586,278,207,757,220,352. – 0:00:00.408804 – 25.76 KB
[1,000] MAE: 212,476.001731, RMSE: 652,509.528642, R2: -4,226,471,819,420,641,280. – 0:00:00.453620 – 25.76 KB
[1,100] MAE: 962,063.938489, RMSE: 16,268,599.798523, R2: -2,655,907,391,404,548,030,464. – 0:00:00.498234 – 25.76 KB
[1,200] MAE: 29,650,799.513773, RMSE: 173,252,985.905933, R2: -291,436,555,903,321,304,465,408. – 0:00:00.542849 – 25.76 KB
[1,300] MAE: 125,280,066.778258, RMSE: 565,292,479.588185, R2: -3,136,341,014,113,879,932,796,928. – 0:00:00.587428 – 25.76 KB
[1,400] MAE: 139,827,336.727331, RMSE: 559,858,028.734732, R2: -3,100,884,029,733,069,693,911,040. – 0:00:00.632052 – 25.76 KB
[1,500] MAE: 150,044,892.782408, RMSE: 554,338,943.103758, R2: -2,738,307,617,777,574,660,276,224. – 0:00:00.676727 – 25.76 KB
[1,600] MAE: 147,326,142.27489, RMSE: 538,228,747.152253, R2: -2,374,694,089,523,707,074,576,384. – 0:00:00.721344 – 25.76 KB
[1,700] MAE: 155,226,678.686364, RMSE: 571,737,201.164526, R2: -2,503,859,660,371,197,201,219,584. – 0:00:00.765944 – 25.76 KB
[1,800] MAE: 178,611,708.181011, RMSE: 588,854,589.591318, R2: -2,601,925,426,077,603,914,055,680. – 0:00:00.810548 – 25.76 KB
[1,900] MAE: 685,952,685.955292, RMSE: 4,884,360,897.471375, R2: -172,081,756,199,962,897,203,331,072. – 0:00:00.855090 – 25.76 KB
[2,000] MAE: 1,403,749,149.020541, RMSE: 7,169,573,809.644078, R2: -351,588,900,591,284,146,575,245,312. – 0:00:00.900139 – 25.76 KB
[2,100] MAE: 1,595,761,900.324051, RMSE: 7,329,166,505.358107, R2: -359,468,682,209,974,338,128,445,440. – 0:00:00.944819 – 25.76 KB
[2,200] MAE: 2,606,063,506.820935, RMSE: 35,540,799,029.177139, R2: -8,513,251,372,812,537,824,213,467,136. – 0:00:00.989638 – 25.76 KB
[2,300] MAE: 7,355,464,334.659554, RMSE: 54,286,742,910.783493, R2: -18,104,891,576,307,708,533,072,199,680. – 0:00:01.034318 – 25.76 KB
[2,400] MAE: 9,346,579,017.489782, RMSE: 57,345,012,628.903076, R2: -19,625,861,691,733,160,856,584,716,288. – 0:00:01.079181 – 25.76 KB
[2,500] MAE: 9,751,342,528.129999, RMSE: 56,497,620,558.642105, R2: -19,064,558,466,589,300,576,684,605,440. – 0:00:01.123986 – 25.76 KB
[2,600] MAE: 9,632,653,081.962454, RMSE: 55,429,818,395.952843, R2: -18,598,974,796,269,533,387,521,261,568. – 0:00:01.168789 – 25.76 KB
[2,700] MAE: 9,402,405,815.621571, RMSE: 54,402,905,707.238914, R2: -18,219,101,993,827,339,077,060,395,008. – 0:00:01.213484 – 25.76 KB
[2,800] MAE: 9,284,814,788.598799, RMSE: 53,491,771,316.821838, R2: -17,870,875,003,760,324,353,273,626,624. – 0:00:01.258321 – 25.76 KB
[2,900] MAE: 9,043,970,749.856817, RMSE: 52,564,598,884.190079, R2: -17,361,212,265,124,676,956,032,335,872. – 0:00:01.302973 – 25.76 KB
[3,000] MAE: 8,789,007,514.047695, RMSE: 51,682,186,503.10862, R2: -16,882,063,479,635,299,625,913,548,800. – 0:00:01.347712 – 25.76 KB
[3,100] MAE: 8,541,053,339.230691, RMSE: 50,842,500,385.747108, R2: -16,508,531,334,104,850,343,009,452,032. – 0:00:01.392370 – 25.76 KB
