[100] MAE: 0.000446, RMSE: 0.000579, R2: -17.60739 – 0:00:00.050076 – 24.7 KB
[200] MAE: 0.000291, RMSE: 0.000428, R2: -7.321486 – 0:00:00.094611 – 25.76 KB
[300] MAE: 0.000231, RMSE: 0.00036, R2: -4.827649 – 0:00:00.139367 – 25.76 KB
[400] MAE: 0.000215, RMSE: 0.000332, R2: -3.472063 – 0:00:00.184116 – 25.76 KB
[500] MAE: 0.000199, RMSE: 0.000306, R2: -2.720768 – 0:00:00.228867 – 25.76 KB
[600] MAE: 0.000337, RMSE: 0.002029, R2: -112.057123 – 0:00:00.273637 – 25.76 KB
[700] MAE: 9,328.953937, RMSE: 59,892.714352, R2: -46,720,477,404,752,056. – 0:00:00.318592 – 25.76 KB
[800] MAE: 1,050,324.236991, RMSE: 6,396,324.584604, R2: -439,331,601,507,323,871,232. – 0:00:00.363659 – 25.76 KB
[900] MAE: 2,194,346.721998, RMSE: 8,063,271.427943, R2: -655,883,085,606,246,154,240. – 0:00:00.408714 – 25.76 KB
[1,000] MAE: 2,198,692.08595, RMSE: 7,722,181.627068, R2: -601,037,896,328,482,127,872. – 0:00:00.453767 – 25.76 KB
[1,100] MAE: 7,235,930.799685, RMSE: 94,072,571.847246, R2: -88,453,715,616,405,429,157,888. – 0:00:00.498728 – 25.76 KB
[1,200] MAE: 2,207,948,338.513792, RMSE: 14,861,074,880.853971, R2: -2,184,501,123,926,984,974,879,686,656. – 0:00:00.543656 – 25.76 KB
[1,300] MAE: 6,639,342,151.445039, RMSE: 28,401,800,531.393513, R2: -7,744,832,285,186,725,270,280,732,672. – 0:00:00.588511 – 25.76 KB
[1,400] MAE: 7,340,049,065.442988, RMSE: 28,158,700,961.759098, R2: -7,789,312,596,060,955,324,419,407,872. – 0:00:00.633378 – 25.76 KB
[1,500] MAE: 7,281,364,397.17802, RMSE: 27,299,674,182.423939, R2: -6,548,990,519,586,614,169,370,099,712. – 0:00:00.678285 – 25.76 KB
[1,600] MAE: 7,218,976,623.086451, RMSE: 26,536,595,334.836113, R2: -5,668,958,837,070,303,761,176,461,312. – 0:00:00.723146 – 25.76 KB
[1,700] MAE: 10,557,896,005.540747, RMSE: 61,195,077,431.302902, R2: -28,286,137,752,974,595,273,833,578,496. – 0:00:00.768041 – 25.76 KB
[1,800] MAE: 22,300,278,326.034729, RMSE: 107,046,145,078.983002, R2: -84,583,203,894,595,415,852,282,019,840. – 0:00:00.812891 – 25.76 KB
[1,900] MAE: 24,561,561,877.104237, RMSE: 107,613,066,191.41214, R2: -83,760,985,324,115,230,009,904,332,800. – 0:00:00.857768 – 25.76 KB
[2,000] MAE: 26,051,246,973.760647, RMSE: 106,616,448,562.058533, R2: -79,289,992,920,032,510,984,385,986,560. – 0:00:00.902648 – 25.76 KB
[2,100] MAE: 25,735,575,918.831478, RMSE: 104,361,455,119.78624, R2: -73,637,002,948,628,848,652,931,039,232. – 0:00:00.947693 – 25.76 KB
[2,200] MAE: 29,634,285,559.659714, RMSE: 229,076,490,398.099579, R2: -350,318,233,253,701,476,224,111,476,736. – 0:00:00.992754 – 25.76 KB
[2,300] MAE: 35,382,143,297.064178, RMSE: 231,320,924,706.411346, R2: -326,036,539,708,607,203,712,679,542,784. – 0:00:01.037816 – 25.76 KB
[2,400] MAE: 39,387,785,645.497894, RMSE: 232,140,767,603.227692, R2: -314,752,824,411,112,260,069,272,584,192. – 0:00:01.082845 – 25.76 KB
[2,500] MAE: 38,958,441,693.892921, RMSE: 227,591,939,305.928802, R2: -306,982,543,036,280,269,587,068,485,632. – 0:00:01.127949 – 25.76 KB
[2,600] MAE: 37,862,644,700.648933, RMSE: 223,191,944,692.632233, R2: -301,355,772,683,624,259,658,134,323,200. – 0:00:01.173094 – 25.76 KB
[2,700] MAE: 36,619,652,109.551292, RMSE: 219,022,692,106.425568, R2: -295,066,058,750,400,683,358,700,961,792. – 0:00:01.218144 – 25.76 KB
[2,800] MAE: 35,512,924,123.842003, RMSE: 215,081,840,662.687958, R2: -288,969,427,116,398,297,616,473,915,392. – 0:00:01.263092 – 25.76 KB
[2,900] MAE: 34,718,461,318.5233, RMSE: 211,382,638,396.566345, R2: -280,423,412,182,473,566,881,922,940,928. – 0:00:01.308061 – 25.76 KB
[3,000] MAE: 33,681,060,330.503586, RMSE: 207,831,400,782.404938, R2: -272,743,048,748,705,393,421,624,279,040. – 0:00:01.353106 – 25.76 KB
[3,100] MAE: 32,675,449,372.473484, RMSE: 204,452,796,903.342987, R2: -266,325,796,404,140,192,427,606,540,288. – 0:00:01.398147 – 25.76 KB
[3,200] MAE: 31,726,254,389.088657, RMSE: 201,233,566,810.796356, R2: -262,232,182,312,428,216,556,084,789,248. – 0:00:01.443238 – 25.76 KB
[3,300] MAE: 30,828,615,385.252495, RMSE: 198,161,712,359.629425, R2: -257,870,589,294,149,059,376,169,615,360. – 0:00:01.488259 – 25.76 KB
[3,400] MAE: 30,007,486,612.516182, RMSE: 195,227,424,384.987213, R2: -242,408,734,109,367,680,955,439,906,816. – 0:00:01.533293 – 25.76 KB
[3,500] MAE: 29,192,807,181.133503, RMSE: 192,418,509,639.314514, R2: -231,118,440,420,623,195,138,347,237,376. – 0:00:01.578299 – 25.76 KB
[3,600] MAE: 28,421,758,875.729984, RMSE: 189,727,528,718.647949, R2: -223,919,058,328,461,457,204,891,877,376. – 0:00:01.623159 – 25.76 KB
[3,700] MAE: 27,688,659,721.218769, RMSE: 187,146,270,191.008789, R2: -219,675,462,441,502,924,052,679,884,800. – 0:00:01.668044 – 25.76 KB
[3,800] MAE: 31,681,788,469.344017, RMSE: 199,946,831,843.2435, R2: -241,994,017,165,030,443,345,762,058,240. – 0:00:01.712960 – 25.76 KB
[3,900] MAE: 33,261,439,839.206409, RMSE: 198,862,019,757.759613, R2: -238,530,886,206,606,882,073,537,937,408. – 0:00:01.757831 – 25.76 KB
