,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,129,64,65,65,0,18,22784.0
1,137,68,69,69,0,17,22784.0
2,143,71,72,72,0,16,22784.0
3,143,71,72,72,0,18,22784.0
4,133,66,67,67,0,16,22784.0
