,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,13,5,8,8,0,5,4977.0
1,15,6,9,9,0,4,4977.0
2,17,7,10,10,0,6,4977.0
3,13,5,8,8,0,4,4977.0
4,17,7,10,10,0,5,4977.0
