,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,23,11,12,12,0,7,13750.0
1,41,20,21,21,0,9,13750.0
2,35,17,18,18,0,9,13750.0
3,49,24,25,25,0,11,13750.0
4,21,10,11,11,0,6,13750.0
