,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,203,61,142,142,0,9,22784.0
1,222,65,157,157,0,9,22784.0
2,206,58,148,148,0,9,22784.0
3,227,67,160,160,0,11,22784.0
4,227,66,161,161,0,9,22784.0
