,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,157,39,118,118,0,9,48204.0
1,168,37,131,131,0,12,48204.0
2,179,34,145,145,0,10,48204.0
3,114,26,88,88,0,12,48204.0
4,212,36,176,176,0,12,48204.0
