,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,83,41,42,42,0,12,16599.0
1,65,32,33,33,0,15,16599.0
2,47,23,24,24,0,9,16599.0
3,47,23,24,24,0,12,16599.0
4,53,26,27,27,0,11,16599.0
