,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,456,97,359,359,0,8,100000.0
1,394,91,303,303,0,8,100000.0
2,327,82,245,245,0,8,100000.0
3,408,90,318,318,0,8,100000.0
4,398,93,305,305,0,9,100000.0
