,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,491,245,246,246,0,18,100000.0
1,435,217,218,218,0,19,100000.0
2,515,257,258,258,0,20,100000.0
3,477,238,239,239,0,21,100000.0
4,455,227,228,228,0,21,100000.0
