,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,31,15,16,16,0,8,13750.0
1,47,23,24,24,0,11,13750.0
2,47,23,24,24,0,8,13750.0
3,45,22,23,23,0,11,13750.0
4,43,21,22,22,0,8,13750.0
