,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,27,7,20,20,0,4,4977.0
1,28,7,21,21,0,4,4977.0
2,23,5,18,18,0,3,4977.0
3,14,3,11,11,0,3,4977.0
4,28,8,20,20,0,4,4977.0
