,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,372,185,187,187,0,12,100000.0
1,382,190,192,192,0,12,100000.0
2,380,189,191,191,0,13,100000.0
3,364,181,183,183,0,13,100000.0
4,336,167,169,169,0,12,100000.0
