,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,35,17,18,18,0,7,13750.0
1,43,21,22,22,0,9,13750.0
2,21,10,11,11,0,7,13750.0
3,29,14,15,15,0,8,13750.0
4,37,18,19,19,0,8,13750.0
