,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,35,7,28,28,0,4,6574.0
1,35,7,28,28,0,4,6574.0
2,31,5,26,26,0,4,6574.0
3,37,8,29,29,0,4,6574.0
4,33,6,27,27,0,4,6574.0
