[100] MAE: 0.000434, RMSE: 0.000544, R2: -13.648514 – 0:00:00.049923 – 24.7 KB
[200] MAE: 0.000286, RMSE: 0.000407, R2: -6.842355 – 0:00:00.094808 – 25.76 KB
[300] MAE: 0.000438, RMSE: 0.001047, R2: -46.016837 – 0:00:00.139481 – 25.76 KB
[400] MAE: 0.000465, RMSE: 0.001008, R2: -41.270447 – 0:00:00.184143 – 25.76 KB
[500] MAE: 0.000419, RMSE: 0.000914, R2: -31.930457 – 0:00:00.228806 – 25.76 KB
[600] MAE: 0.348844, RMSE: 7.166986, R2: -866,535,448.438007 – 0:00:00.273476 – 25.76 KB
[700] MAE: 24,669,230.206958, RMSE: 126,390,662.204926, R2: -173,571,495,917,108,359,856,128. – 0:00:00.318182 – 25.76 KB
[800] MAE: 27,800,996.165029, RMSE: 123,101,321.134918, R2: -147,181,403,288,623,680,323,584. – 0:00:00.362972 – 25.76 KB
[900] MAE: 25,574,263.126778, RMSE: 116,112,414.562601, R2: -133,445,696,120,553,815,932,928. – 0:00:00.407663 – 25.76 KB
[1,000] MAE: 23,429,322.335356, RMSE: 110,166,126.335914, R2: -122,236,185,572,448,493,633,536. – 0:00:00.452397 – 25.76 KB
[1,100] MAE: 21,547,069.549903, RMSE: 105,045,167.074871, R2: -111,762,921,047,446,819,700,736. – 0:00:00.497124 – 25.76 KB
[1,200] MAE: 38,439,777.757111, RMSE: 156,180,684.925239, R2: -235,520,180,035,328,629,800,960. – 0:00:00.541872 – 25.76 KB
[1,300] MAE: 248,862,871.633648, RMSE: 1,377,732,597.365131, R2: -18,444,082,562,692,755,520,225,280. – 0:00:00.586780 – 25.76 KB
[1,400] MAE: 270,349,801.349017, RMSE: 1,342,512,846.359091, R2: -17,789,422,964,613,582,275,215,360. – 0:00:00.631557 – 25.76 KB
[1,500] MAE: 264,276,165.509246, RMSE: 1,298,686,547.842488, R2: -15,120,205,498,233,535,101,665,280. – 0:00:00.676318 – 25.76 KB
[1,600] MAE: 255,982,552.006764, RMSE: 1,258,225,855.920691, R2: -12,634,993,469,099,119,006,973,952. – 0:00:00.721158 – 25.76 KB
[1,700] MAE: 7,306,702,176.806103, RMSE: 93,440,481,329.94017, R2: -65,909,723,426,944,748,752,465,821,696. – 0:00:00.765947 – 25.76 KB
[1,800] MAE: 12,692,067,446.23476, RMSE: 100,888,974,046.79512, R2: -76,685,673,651,827,129,656,872,534,016. – 0:00:00.810705 – 25.76 KB
[1,900] MAE: 17,980,139,382.997292, RMSE: 114,904,700,255.806534, R2: -94,554,798,503,127,707,839,790,841,856. – 0:00:00.855510 – 25.76 KB
[2,000] MAE: 22,395,024,634.528057, RMSE: 117,175,418,396.6194, R2: -93,746,276,211,153,559,999,704,203,264. – 0:00:00.900313 – 25.76 KB
[2,100] MAE: 22,936,570,705.039707, RMSE: 114,925,537,738.045914, R2: -88,085,797,029,540,745,083,038,466,048. – 0:00:00.945204 – 25.76 KB
[2,200] MAE: 22,191,625,652.002735, RMSE: 112,299,752,697.212524, R2: -85,374,737,331,890,243,428,260,249,600. – 0:00:00.990105 – 25.76 KB
[2,300] MAE: 28,633,434,314.989258, RMSE: 138,111,873,162.779724, R2: -115,491,098,635,552,855,889,316,675,584. – 0:00:01.034944 – 25.76 KB
[2,400] MAE: 30,295,820,585.255886, RMSE: 137,654,698,570.458344, R2: -111,910,361,186,309,453,521,302,323,200. – 0:00:01.079693 – 25.76 KB
[2,500] MAE: 29,706,132,244.577698, RMSE: 134,945,779,948.929062, R2: -107,919,717,883,320,490,748,144,517,120. – 0:00:01.124472 – 25.76 KB
[2,600] MAE: 28,739,838,512.394135, RMSE: 132,331,634,512.238647, R2: -105,780,206,996,985,262,258,863,996,928. – 0:00:01.169224 – 25.76 KB
[2,700] MAE: 27,981,481,599.381611, RMSE: 129,930,978,956.178925, R2: -103,791,567,867,141,988,261,029,740,544. – 0:00:01.214237 – 25.76 KB
[2,800] MAE: 27,443,019,515.332642, RMSE: 127,675,638,822.915482, R2: -101,756,626,270,257,174,550,323,134,464. – 0:00:01.259082 – 25.76 KB
[2,900] MAE: 26,640,937,202.947086, RMSE: 125,460,605,434.004196, R2: -98,851,037,758,276,999,097,570,295,808. – 0:00:01.303932 – 25.76 KB
[3,000] MAE: 25,820,070,610.421421, RMSE: 123,353,315,250.791458, R2: -96,094,041,626,151,277,303,334,699,008. – 0:00:01.348762 – 25.76 KB
[3,100] MAE: 25,039,446,874.697838, RMSE: 121,348,361,210.282806, R2: -93,944,938,908,633,953,556,496,384,000. – 0:00:01.393563 – 25.76 KB
[3,200] MAE: 24,298,076,012.194309, RMSE: 119,437,656,029.6828, R2: -92,561,215,623,416,482,894,845,050,880. – 0:00:01.438389 – 25.76 KB
[3,300] MAE: 23,596,773,905.999775, RMSE: 117,614,370,907.281891, R2: -90,944,425,968,689,940,820,035,371,008. – 0:00:01.483236 – 25.76 KB
[3,400] MAE: 23,030,286,874.012901, RMSE: 115,880,879,743.71904, R2: -85,413,494,466,107,076,558,047,936,512. – 0:00:01.528059 – 25.76 KB
[3,500] MAE: 22,410,544,742.549511, RMSE: 114,213,826,293.982285, R2: -80,808,647,365,012,087,721,733,128,192. – 0:00:01.572953 – 25.76 KB
