,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,45,22,23,23,0,10,8192.0
1,43,21,22,22,0,9,8192.0
2,47,23,24,24,0,10,8192.0
3,45,22,23,23,0,10,8192.0
4,45,22,23,23,0,9,8192.0
