,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,155,61,94,94,0,8,22784.0
1,160,56,104,104,0,13,22784.0
2,188,51,137,137,0,12,22784.0
3,149,63,86,86,0,12,22784.0
4,174,57,117,117,0,12,22784.0
