,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,37,18,19,19,0,9,8192.0
1,45,22,23,23,0,8,8192.0
2,37,18,19,19,0,7,8192.0
3,41,20,21,21,0,8,8192.0
4,47,23,24,24,0,9,8192.0
