,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,23,7,16,16,0,4,8192.0
1,21,5,16,16,0,3,8192.0
2,27,9,18,18,0,4,8192.0
3,21,5,16,16,0,3,8192.0
4,21,5,16,16,0,3,8192.0
