,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,503,251,252,252,0,15,100000.0
1,537,268,269,269,0,18,100000.0
2,499,249,250,250,0,16,100000.0
3,553,276,277,277,0,17,100000.0
4,527,263,264,264,0,18,100000.0
