,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,285,126,159,159,0,12,48204.0
1,283,126,157,157,0,13,48204.0
2,280,120,160,160,0,14,48204.0
3,303,122,181,181,0,12,48204.0
4,288,129,159,159,0,13,48204.0
