,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,61,30,31,31,0,11,15600.0
1,71,35,36,36,0,12,15600.0
2,71,35,36,36,0,11,15600.0
3,75,37,38,38,0,10,15600.0
4,67,33,34,34,0,9,15600.0
