,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,119,18,101,101,0,5,8192.0
1,83,16,67,67,0,5,8192.0
2,189,15,174,174,0,3,8192.0
3,181,22,159,159,0,5,8192.0
4,190,15,175,175,0,3,8192.0
