,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,447,223,224,224,0,16,100000.0
1,443,221,222,222,0,18,100000.0
2,465,232,233,233,0,16,100000.0
3,475,237,238,238,0,20,100000.0
4,499,249,250,250,0,16,100000.0
