,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,39,19,20,20,0,8,8192.0
1,37,18,19,19,0,9,8192.0
2,37,18,19,19,0,8,8192.0
3,35,17,18,18,0,8,8192.0
4,29,14,15,15,0,8,8192.0
