,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,21,10,11,11,0,9,13750.0
1,31,15,16,16,0,11,13750.0
2,29,14,15,15,0,9,13750.0
3,25,12,13,13,0,9,13750.0
4,35,17,18,18,0,9,13750.0
