,n_samples,MAE,RMSE,R2,time_learning,time_predicting,memory,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
21,21999,22.935290700270134,40.12428322433628,0.043771471154910535,3.396214008331299,1.4373953342437744,17.67654800415039,256,54,202,202,0,8,22000.0
22,22999,22.635232669532353,39.84963136443821,0.04368840351677172,3.5304574966430664,1.5834453105926514,18.91083526611328,266,56,210,210,0,8,23000.0
23,23999,22.36731210756017,39.3286831640518,0.04522873110986758,3.6686203479766846,1.6431026458740234,19.831443786621094,270,56,214,214,0,8,24000.0
24,24999,22.102455962350543,38.88457327214576,0.04607172563831152,3.806928873062134,1.7028295993804932,20.593040466308594,274,57,217,217,0,8,25000.0
25,25999,21.90859678254749,38.56094053647957,0.04552686762790903,3.944199800491333,1.7641301155090332,21.53980255126953,282,59,223,223,0,8,26000.0
26,26999,21.73373083934657,38.21702525342026,0.044947141019800796,4.092944860458374,1.8237740993499756,22.12411117553711,290,62,228,228,0,8,27000.0
27,27999,21.604295792805733,37.93615851452052,0.04406800404112754,4.235606908798218,1.8838021755218506,22.93326187133789,298,64,234,234,0,8,28000.0
28,28999,21.506856148833144,37.81598649447962,0.04289049425717484,4.390132904052734,1.9436533451080322,23.551250457763672,308,67,241,241,0,8,29000.0
29,29999,21.418564915875496,37.555762518298096,0.041764923592420455,4.528812646865845,2.0033411979675293,24.36184310913086,312,68,244,244,0,8,30000.0
30,30999,21.3831161205454,37.7213021673834,0.03962546552588464,4.773073434829712,2.065342903137207,25.422550201416016,330,70,260,260,0,8,31000.0
31,31999,21.302790941737655,37.49463642536559,0.03801059731748846,4.907063245773315,2.1254920959472656,26.853458404541016,334,71,263,263,0,8,32000.0
32,32999,21.282871189669862,37.39865767736853,0.03638602689249526,5.046635150909424,2.18546462059021,27.480770111083984,338,72,266,266,0,8,33000.0
33,33999,21.23279145149131,37.23962526647904,0.035529094986687104,5.205141067504883,2.2454519271850586,27.65237045288086,340,73,267,267,0,8,34000.0
34,34999,21.221258515236542,37.12941324893927,0.03435654775620445,5.345798015594482,2.3051645755767822,28.20464324951172,344,75,269,269,0,8,35000.0
35,35999,21.236199824419344,37.020835892919855,0.033181864889169854,5.476140737533569,2.3650596141815186,28.940853118896484,348,76,272,272,0,8,36000.0
36,36999,21.203518150945573,36.87760298314514,0.03209542884548622,5.642091512680054,2.4249777793884277,29.589038848876953,348,76,272,272,0,8,37000.0
37,37999,21.17504332242143,36.69746263233359,0.03134991975974377,5.770299196243286,2.485107183456421,30.335128784179688,349,76,273,273,0,8,38000.0
38,38999,21.184073904694422,36.54915528515906,0.02998205555811173,5.928668022155762,2.549018383026123,31.179752349853516,372,79,293,293,0,8,39000.0
39,39999,21.189710278433306,36.386899236855676,0.02856229861038373,6.07848048210144,2.610252857208252,31.716217041015625,374,80,294,294,0,8,40000.0
40,40999,21.052536347251852,36.23589238770612,0.028953197364383287,6.203263759613037,2.6706676483154297,32.46247863769531,377,80,297,297,0,8,41000.0
41,41999,20.836115389611905,35.94399552552995,0.031031041499666512,6.3488805294036865,2.851834297180176,32.777347564697266,381,82,299,299,0,8,42000.0
42,42999,20.651456948987324,35.69529471607168,0.032635189400982534,6.490074872970581,2.9126791954040527,33.296897888183594,385,84,301,301,0,8,43000.0
43,43999,20.47749690857006,35.42801678038162,0.03388455172391702,6.6525304317474365,2.9748470783233643,33.789794921875,389,86,303,303,0,8,44000.0
44,44999,20.34416840223866,35.21957349959052,0.034661941920121175,6.812655925750732,3.0337154865264893,33.90589904785156,391,87,304,304,0,8,45000.0
45,45999,20.18680595239157,34.95480592226726,0.0358905656051699,6.973634958267212,3.09363055229187,34.11124038696289,397,90,307,307,0,8,46000.0
46,46999,20.053995450092486,34.7258569426496,0.03669633139883122,7.119544267654419,3.1550233364105225,35.04844665527344,414,92,322,322,0,8,47000.0
47,47999,19.96389550885066,34.60439661053647,0.03666955595501997,7.288273572921753,3.2156012058258057,35.388214111328125,421,94,327,327,0,8,48000.0
48,48999,19.912059633345436,34.59323038789166,0.03599211882763553,7.428097486495972,3.2756292819976807,36.06360626220703,423,95,328,328,0,8,49000.0
49,49999,19.846745802489142,34.55436709675826,0.035838535458548315,7.556773662567139,3.3357365131378174,36.63841247558594,425,96,329,329,0,8,50000.0
50,50999,19.847036079880418,34.522996167374146,0.03496063414816475,7.705997705459595,3.396937847137451,37.0685920715332,429,98,331,331,0,8,51000.0
51,51999,19.844121869500977,34.44351583592447,0.034478041319644714,7.853803396224976,3.45674467086792,37.487247467041016,433,100,333,333,0,8,52000.0
52,52999,19.8111891970105,34.335395671853696,0.03394316535172104,8.013769388198853,3.5165765285491943,37.92986297607422,435,101,334,334,0,8,53000.0
53,53999,19.811609008191404,34.30391752310288,0.033279255000501884,8.171844959259033,3.576223373413086,38.173946380615234,450,102,348,348,0,8,54000.0
54,54999,19.82942063417916,34.270111019206645,0.03244501568686775,8.347837448120117,3.636075496673584,38.63325119018555,463,105,358,358,0,8,55000.0
55,55999,19.85176625338678,34.254842780870355,0.03178344076307371,8.518564462661743,3.6958870887756348,38.86709213256836,463,105,358,358,0,8,56000.0
56,56999,19.887086027648298,34.21891342323938,0.031208088733779338,8.662549257278442,3.756897211074829,39.42856216430664,465,106,359,359,0,8,57000.0
57,57999,19.908262118093397,34.181922105769495,0.030879832078313352,8.801432847976685,3.969766139984131,39.74974822998047,474,107,367,367,0,8,58000.0
58,58999,19.90783463654118,34.119556449464504,0.03060969934764235,8.9572274684906,4.030253648757935,40.05628204345703,476,108,368,368,0,8,59000.0
59,59999,19.94971049154538,34.075140923596514,0.030159300024141467,9.111067771911621,4.094136714935303,40.7426872253418,490,110,380,380,0,8,60000.0
60,60999,20.025971683736582,34.20731828675155,0.02916841656774327,9.232110261917114,4.1547441482543945,41.063743591308594,490,110,380,380,0,8,61000.0
61,61999,19.928885140405345,34.08293689910339,0.02978967932417309,9.388145923614502,4.213388919830322,41.113712310791016,492,111,381,381,0,8,62000.0
62,62999,19.812750492702584,33.97619115108904,0.030803403271432273,9.531668424606323,4.273332118988037,41.30937576293945,492,111,381,381,0,8,63000.0
63,63999,19.716709117973473,33.90428699903277,0.03132485514737626,9.667445182800293,4.333758592605591,41.607200622558594,492,111,381,381,0,8,64000.0
64,64999,19.6183041157778,33.7537072534728,0.03166313774986318,9.824100017547607,4.39342188835144,41.68825149536133,499,112,387,387,0,8,65000.0
65,65999,19.57513768930186,33.72992512530176,0.03174195779889122,9.98561406135559,4.454708814620972,43.095252990722656,534,114,420,420,0,8,66000.0
66,66999,19.54329949701241,33.776750413939965,0.031155131233266742,10.132788896560669,4.515518426895142,43.4652099609375,536,115,421,421,0,8,67000.0
67,67999,19.513452590581974,33.72761168168523,0.030891333017755485,10.26105785369873,4.576140880584717,44.13912582397461,537,115,422,422,0,8,68000.0
68,68999,19.55509102295795,33.82045565838922,0.030213650190335173,10.404875040054321,4.63511323928833,44.485416412353516,537,115,422,422,0,8,69000.0
69,69999,19.608372087712777,34.17557415773496,0.02906457031014187,10.559343576431274,4.69477391242981,44.64552688598633,537,115,422,422,0,8,70000.0
70,70999,19.70281416503481,34.443607399665076,0.028392802802582162,10.735422849655151,4.754147529602051,44.826988220214844,549,116,433,433,0,8,71000.0
71,71999,19.83176853403381,34.698538620784326,0.028338158192799723,10.877812147140503,4.814253330230713,45.206016540527344,549,116,433,433,0,8,72000.0
72,72999,19.91903914859025,35.098733827834224,0.02741850739220575,11.029914379119873,4.8746137619018555,45.484310150146484,551,117,434,434,0,8,73000.0
73,73999,20.02733330278209,35.42497588146553,0.027476687493365848,11.155936479568481,4.934837818145752,46.560462951660156,552,117,435,435,0,8,74000.0
74,74999,20.121577486833853,35.5890404981932,0.027569714181787774,11.30081582069397,4.996126890182495,47.31541061401367,555,118,437,437,0,8,75000.0
75,75999,20.230115630492847,35.75512990545312,0.0273959935190623,11.446676015853882,5.056960582733154,47.70066833496094,574,119,455,455,0,8,76000.0
76,76999,20.374312888948378,36.20908916732468,0.02800434315552236,11.595581293106079,5.118134021759033,48.83734130859375,574,119,455,455,0,8,77000.0
77,77999,20.52119442242873,36.41890315093135,0.028432183013842427,11.770535707473755,5.177875995635986,49.02349090576172,574,119,455,455,0,8,78000.0
78,78999,20.639139511095838,36.587644003732514,0.028180860607203484,11.950565814971924,5.238360643386841,49.49423599243164,607,120,487,487,0,8,79000.0
79,79999,20.763966296061955,36.719683665690056,0.028328559233135264,12.262182235717773,5.300306558609009,50.05018997192383,607,120,487,487,0,8,80000.0
80,80999,20.87393417300863,36.80189322572692,0.02798225975647617,12.399852514266968,5.363984107971191,50.468177795410156,612,121,491,491,0,8,81000.0
81,81999,20.864642661699346,36.78204510418801,0.02769324552209984,12.53971004486084,5.423927545547485,50.724769592285156,614,122,492,492,0,8,82000.0
82,82999,20.814754786812262,36.75391752986166,0.027977772196783324,12.699437379837036,5.486107110977173,51.60512161254883,633,124,509,509,0,8,83000.0
83,83999,20.755993950895853,36.63961022771427,0.028175692963434473,12.862403154373169,5.546171188354492,51.710323333740234,635,125,510,510,0,8,84000.0
84,84999,20.716337133311463,36.55868366307963,0.028070473911795735,13.027748107910156,5.6066670417785645,51.78360366821289,635,125,510,510,0,8,85000.0
85,85999,20.725473726720875,36.61217612823766,0.027425191653303704,13.18049144744873,5.66797137260437,52.509300231933594,649,126,523,523,0,8,86000.0
86,86999,20.707977510322365,36.560242296459045,0.027045748671359893,13.33328127861023,5.7278733253479,52.62242126464844,649,126,523,523,0,8,87000.0
87,87999,20.764915367485752,36.64335707666527,0.02591402989939806,13.480425596237183,5.787951707839966,52.80718231201172,649,126,523,523,0,8,88000.0
88,88999,20.81715705816698,36.7162684310097,0.025266605670180575,13.638487100601196,5.84801721572876,53.10664749145508,649,126,523,523,0,8,89000.0
89,89999,20.88747211525003,36.785562356879495,0.024719099826302604,13.795635461807251,5.909127950668335,54.1523323059082,671,127,544,544,0,8,90000.0
90,90999,20.97004326925494,36.87640417025834,0.024097597093659662,13.969153642654419,5.971397161483765,55.272064208984375,729,129,600,600,0,8,91000.0
91,91999,21.105676995653067,37.03839020969545,0.022926157713142103,14.105990171432495,6.033968687057495,56.7935676574707,729,129,600,600,0,8,92000.0
92,92999,21.23755452990893,37.2927307344389,0.0228649903051098,14.26077389717102,6.094134330749512,56.91175842285156,729,129,600,600,0,8,93000.0
93,93999,21.33964251276304,37.435944591649694,0.022845400519083903,14.421368837356567,6.154500484466553,57.03797149658203,731,130,601,601,0,8,94000.0
94,94999,21.429163262316184,37.52713801452081,0.022942406960040573,14.556206941604614,6.214661598205566,57.302001953125,731,130,601,601,0,8,95000.0
95,95999,21.55198538436203,37.69765106763821,0.023654433231175553,14.735411643981934,6.2757508754730225,57.36389923095703,772,132,640,640,0,8,96000.0
96,96999,21.681330411686403,37.868982032578955,0.023782863422925127,14.884807109832764,6.337158679962158,57.961326599121094,772,132,640,640,0,8,97000.0
97,97999,21.830488443706795,38.19185306220147,0.023874470110820778,15.016125917434692,6.398200273513794,58.72229766845703,772,132,640,640,0,8,98000.0
98,98999,21.963606667904347,38.36100656911481,0.024177588411844697,15.153133153915405,6.459622621536255,59.4093017578125,772,132,640,640,0,8,99000.0
99,99999,22.096482586810662,38.559032825150524,0.024343388081316086,15.312775135040283,6.5193915367126465,59.508338928222656,772,132,640,640,0,8,100000.0
100,100999,22.201796081507794,38.649656768055415,0.025112397836960065,15.457937955856323,6.5820605754852295,60.11533737182617,772,132,640,640,0,8,101000.0
101,101999,22.23377620158471,38.6647862828889,0.025328614703588825,15.599987030029297,6.64221715927124,60.349578857421875,772,132,640,640,0,8,102000.0
102,102999,22.17214153346428,38.58236840258566,0.025905519938121513,15.737448692321777,6.702691078186035,60.51694869995117,774,133,641,641,0,8,103000.0
103,103999,22.132511733684503,38.566067897318085,0.02615875139014734,15.896606922149658,6.762702465057373,60.53449249267578,797,134,663,663,0,8,104000.0
104,104999,22.084812810091112,38.518758695418036,0.026347277691116666,16.04882574081421,6.823873281478882,61.50187683105469,797,134,663,663,0,8,105000.0
105,105999,22.042246474908293,38.445579123322936,0.026727766411133058,16.205392599105835,6.885518312454224,61.78534698486328,804,135,669,669,0,8,106000.0
106,106999,21.990996310865885,38.356137214168484,0.02713584017963855,16.34789204597473,6.94556450843811,61.92790985107422,804,135,669,669,0,8,107000.0
107,107999,21.939942864292064,38.24413266819633,0.02750431805183895,16.499619722366333,7.005718231201172,62.01232147216797,815,136,679,679,0,8,108000.0
108,108999,21.92011263552708,38.32042579603494,0.027125029686914104,16.851439952850342,7.066462516784668,62.61646270751953,816,136,680,680,0,8,109000.0
109,109999,21.894973726366523,38.25137488018921,0.02701480265320788,17.001773357391357,7.128347158432007,63.44888687133789,819,137,682,682,0,8,110000.0
110,110999,21.901632343981774,38.19273062118269,0.02613029063394179,17.136702299118042,7.189138412475586,64.06249618530273,819,137,682,682,0,8,111000.0
111,111999,21.917216023489065,38.26438206649665,0.025384640757543875,17.297266483306885,7.2513322830200195,65.25044631958008,852,138,714,714,0,8,112000.0
112,112999,21.919141998478494,38.19692067275867,0.025006274504588477,17.439045667648315,7.313119888305664,65.95691680908203,852,138,714,714,0,8,113000.0
113,113999,21.933620955761526,38.15639287223057,0.02423569965276362,17.5977725982666,7.3740761280059814,66.85053253173828,852,138,714,714,0,8,114000.0
114,114999,21.959677641897926,38.12559750379238,0.023637040380571683,17.740001440048218,7.435181140899658,67.62151718139648,865,139,726,726,0,8,115000.0
115,115999,21.976663274238238,38.072257417137386,0.023011525837514424,17.890095472335815,7.496393918991089,68.3785514831543,881,140,741,741,0,8,116000.0
116,116999,21.997829323048883,38.01373415381253,0.022375764285555433,18.03778314590454,7.556687355041504,68.73231887817383,881,140,741,741,0,8,117000.0
117,117999,22.007956823540734,38.00194993599872,0.02199859837319762,18.213800191879272,7.616446495056152,68.80585479736328,883,141,742,742,0,8,118000.0
118,118999,22.018626866305617,37.95072328337207,0.021101993923897333,18.353965044021606,7.678596258163452,69.06590270996094,888,142,746,746,0,8,119000.0
119,119999,21.964903966894035,37.8729485741347,0.021559993263458477,18.50906801223755,7.739110708236694,69.14324188232422,892,143,749,749,0,8,120000.0
120,120999,21.903271630092423,37.77502717873425,0.022388106808603703,18.64101481437683,7.7992939949035645,69.49301528930664,892,143,749,749,0,8,121000.0
121,121999,21.836458026447158,37.6679340049331,0.022971957661923947,18.792432069778442,7.860732078552246,69.96244049072266,892,143,749,749,0,8,122000.0
122,122999,21.7854848600314,37.58893893835019,0.023414445358939884,18.97385311126709,7.922250986099243,71.26325607299805,925,144,781,781,0,8,123000.0
123,123999,21.734281104628767,37.49940004860251,0.023820868407047224,19.116785764694214,7.982440948486328,71.33290100097656,925,144,781,781,0,8,124000.0
124,124999,21.692637580929222,37.48199417745962,0.02384468224661984,19.278850555419922,8.04435396194458,72.51457977294922,958,145,813,813,0,8,125000.0
125,125999,21.6552094997988,37.41156902085375,0.024099764824767056,19.45566487312317,8.10608720779419,72.5297737121582,994,148,846,846,0,8,126000.0
126,126999,21.62560998419663,37.34297533894472,0.02409181309424735,19.596139669418335,8.166881322860718,72.93770599365234,994,148,846,846,0,8,127000.0
127,127999,21.602012700409393,37.275452756540616,0.02388656665477329,19.72164225578308,8.228621006011963,73.27602767944336,994,148,846,846,0,8,128000.0
128,128999,21.595037619261124,37.21677936363972,0.02349766690468058,19.862563610076904,8.289119958877563,73.48883438110352,994,148,846,846,0,8,129000.0
129,129999,21.584946914151388,37.16617697239193,0.023289806671203173,19.98856544494629,8.351018190383911,73.90366744995117,994,148,846,846,0,8,130000.0
130,130999,21.570382900627664,37.11931823384214,0.02322114710494705,20.15103840827942,8.41105318069458,74.05488967895508,994,148,846,846,0,8,131000.0
131,131999,21.58233366252059,37.18012423536755,0.02309049027811383,20.295721292495728,8.472273826599121,74.3725814819336,994,148,846,846,0,8,132000.0
132,132999,21.591285812524884,37.15618125426606,0.02288970720767247,20.436163902282715,8.53433108329773,75.0343246459961,994,148,846,846,0,8,133000.0
133,133999,21.615487792311868,37.172146144682074,0.022884392790054275,20.573243856430054,8.594934463500977,75.46266555786133,994,148,846,846,0,8,134000.0
134,134999,21.654204563223395,37.20233735111762,0.022857220057108774,20.73505997657776,8.654974699020386,75.60535430908203,994,148,846,846,0,8,135000.0
135,135999,21.682128373596967,37.20604054688449,0.022924583033582024,20.8654305934906,8.715407848358154,75.83980178833008,994,148,846,846,0,8,136000.0
136,136999,21.70720100205318,37.222238293396416,0.02296009921472897,21.016640186309814,8.775476932525635,75.89799118041992,994,148,846,846,0,8,137000.0
137,137999,21.75267925529728,37.303390297168924,0.022944979878220972,21.17394757270813,8.838860511779785,76.10187530517578,1027,151,876,876,0,8,138000.0
138,138999,21.75881554541686,37.28833531000016,0.022971520523576427,21.333588123321533,8.89924955368042,76.2196273803711,1029,152,877,877,0,8,139000.0
139,139999,21.705971082015935,37.26250129232051,0.02328658068595868,21.48992943763733,8.960526704788208,76.32283401489258,1035,153,882,882,0,8,140000.0
140,140999,21.647590398413726,37.181941913793,0.02371595360469636,21.65617299079895,9.022696256637573,76.65485000610352,1056,155,901,901,0,8,141000.0
141,141999,21.607397644111174,37.118084997967564,0.02375795514366197,22.049277305603027,9.084072589874268,77.66617584228516,1090,156,934,934,0,8,142000.0
142,142999,21.564864731090797,37.03765699796589,0.023959620556666894,22.169012546539307,9.14547872543335,78.28056335449219,1090,156,934,934,0,8,143000.0
143,143999,21.523296323851493,36.98838808918836,0.02417749067953978,22.32794165611267,9.205775022506714,78.56903839111328,1090,156,934,934,0,8,144000.0
144,144999,21.483910989490226,36.911769398585164,0.024304614353436116,22.483218669891357,9.26589322090149,78.78907775878906,1092,157,935,935,0,8,145000.0
145,145999,21.45082079100449,36.84767119043172,0.024294162312756495,22.60535979270935,9.327538251876831,79.76373672485352,1092,157,935,935,0,8,146000.0
146,146999,21.428947264837312,36.79600645316631,0.024009895731432973,22.748478174209595,9.388659715652466,80.23500442504883,1092,157,935,935,0,8,147000.0
147,147999,21.403694681326307,36.72635163954046,0.02401655138144243,22.88919734954834,9.449737071990967,80.44487380981445,1092,157,935,935,0,8,148000.0
148,148999,21.395047101378932,36.69306077670927,0.02367389497836092,23.016470670700073,9.510368585586548,80.62990951538086,1092,157,935,935,0,8,149000.0
149,149999,21.391454250105824,36.640171169256476,0.023332656961312814,23.148268938064575,9.571891784667969,80.81066131591797,1092,157,935,935,0,8,150000.0
150,150999,21.393268180628525,36.61515348520375,0.02307688174399747,23.273839712142944,9.63250732421875,81.04755401611328,1092,157,935,935,0,8,151000.0
151,151999,21.391867191540197,36.57309240166012,0.0228879266825166,23.41706871986389,9.692866086959839,81.14087677001953,1092,157,935,935,0,8,152000.0
152,152999,21.39001614910614,36.53459701806742,0.022550624867592628,23.54973006248474,9.753019571304321,81.42364120483398,1092,157,935,935,0,8,153000.0
153,153999,21.40475164364211,36.49913235740174,0.02204969463289197,23.697601318359375,9.8135666847229,81.65510559082031,1092,157,935,935,0,8,154000.0
154,154999,21.41602245898304,36.45208099668617,0.021499006206712412,23.839584827423096,9.873918056488037,81.91298294067383,1092,157,935,935,0,8,155000.0
155,155999,21.42890324055111,36.40436994144957,0.020760908106069453,23.99125838279724,9.933973550796509,82.08815383911133,1092,157,935,935,0,8,156000.0
156,156999,21.434549467539966,36.36121010869877,0.020366113480478898,24.141544103622437,9.993489027023315,82.21308898925781,1092,157,935,935,0,8,157000.0
157,157999,21.4397525210614,36.32825382965608,0.020019458337999674,24.307495594024658,10.055897951126099,82.58599090576172,1106,159,947,947,0,8,158000.0
158,158999,21.448570983937785,36.281169355170036,0.019138771703231305,24.465065956115723,10.117563247680664,82.97737884521484,1106,159,947,947,0,8,159000.0
159,159999,21.40844513234124,36.212013264682106,0.01943778988394118,24.616397380828857,10.178663730621338,83.71780395507812,1128,161,967,967,0,8,160000.0
160,160999,21.349350567949127,36.129699621959105,0.01999986770536044,24.746768951416016,10.24003005027771,84.33694076538086,1128,161,967,967,0,8,161000.0
161,161999,21.290715583238097,36.04711284787688,0.020476065428592483,24.876047611236572,10.301875829696655,85.0857162475586,1128,161,967,967,0,8,162000.0
162,162999,21.237807576296444,35.9700173968494,0.020885675380701407,25.047001123428345,10.363396406173706,85.24517822265625,1135,162,973,973,0,8,163000.0
163,163999,21.195370367726074,35.91717757501077,0.021153671774779115,25.1948184967041,10.425453662872314,85.7753677368164,1135,162,973,973,0,8,164000.0
164,164999,21.14411407101021,35.83363605731898,0.02154912671334064,25.328213214874268,10.485787630081177,85.93321228027344,1135,162,973,973,0,8,165000.0
165,165999,21.111732621145116,35.77299365878881,0.02180020263180693,25.476224660873413,10.547529458999634,86.46166229248047,1147,163,984,984,0,8,166000.0
166,166999,21.087236880515114,35.707714414278094,0.02186516534397276,25.617310047149658,10.608915567398071,86.69221496582031,1147,163,984,984,0,8,167000.0
167,167999,21.060934129990756,35.65876804021435,0.021891427749115344,25.75892925262451,10.670081853866577,86.86280822753906,1147,163,984,984,0,8,168000.0
168,168999,21.045550099395886,35.60888208488863,0.021898996852041663,25.918689489364624,10.730795621871948,86.87311172485352,1149,164,985,985,0,8,169000.0
169,169999,21.049747339190596,35.6462529454677,0.02155162446581016,26.061651706695557,10.791396379470825,87.04903793334961,1149,164,985,985,0,8,170000.0
170,170999,21.055299332609415,35.641261944958224,0.021513799429062286,26.187991857528687,10.851818084716797,87.22160339355469,1149,164,985,985,0,8,171000.0
171,171999,21.064667691387175,35.6339063611984,0.021314205618626403,26.357325792312622,10.91226863861084,87.43250274658203,1163,165,998,998,0,8,172000.0
172,172999,21.077704404784935,35.635108074107144,0.02126698189204701,26.493370532989502,10.972996234893799,87.69367599487305,1163,165,998,998,0,8,173000.0
173,173999,21.09578214598199,35.627525035855626,0.02107215801106077,26.61428451538086,11.034240484237671,87.95429229736328,1163,165,998,998,0,8,174000.0
174,174999,21.123552874571274,35.63025939552963,0.02082383688972278,26.768248081207275,11.09494686126709,88.12312316894531,1170,166,1004,1004,0,8,175000.0
175,175999,21.15278184462985,35.63731656654562,0.02068680929030431,26.9022536277771,11.155328035354614,88.2520637512207,1170,166,1004,1004,0,8,176000.0
176,176999,21.176435524978935,35.64471739258143,0.020519607876475665,27.07326340675354,11.21596074104309,88.22896957397461,1177,167,1010,1010,0,8,177000.0
177,177999,21.194686614250116,35.63248094624828,0.020265129449515973,27.203707456588745,11.27805233001709,88.62596893310547,1184,168,1016,1016,0,8,178000.0
178,178999,21.207118762190753,35.600706783801144,0.019657679402651396,27.353536128997803,11.339720726013184,88.87901306152344,1191,169,1022,1022,0,8,179000.0
179,179999,21.16838439045636,35.561673571258474,0.0201230126281442,27.481115579605103,11.400182247161865,89.23569869995117,1191,169,1022,1022,0,8,180000.0
180,180999,21.11901180223876,35.49167771102669,0.02063455141944215,27.624404191970825,11.461675643920898,89.40303421020508,1191,169,1022,1022,0,8,181000.0
181,181999,21.063506117408163,35.4129956666643,0.021225258836043093,27.751871824264526,11.522674083709717,89.65856170654297,1191,169,1022,1022,0,8,182000.0
182,182999,21.018793791945605,35.347254912439055,0.021570326014451413,27.883650302886963,11.584113359451294,90.04099655151367,1191,169,1022,1022,0,8,183000.0
183,183999,20.98070058713834,35.29326572016654,0.02183591192601364,28.022294998168945,11.644840478897095,90.24354934692383,1191,169,1022,1022,0,8,184000.0
184,184999,20.93812348450863,35.22365162054867,0.02219931073765824,28.19495177268982,11.704949378967285,90.3253402709961,1191,169,1022,1022,0,8,185000.0
185,185999,20.90328387123283,35.156850794766136,0.022472239736355704,28.33061122894287,11.76619839668274,90.56998062133789,1191,169,1022,1022,0,8,186000.0
186,186999,20.868712435813364,35.089969105014944,0.022677510830296677,28.46907901763916,11.827240467071533,90.83228302001953,1196,170,1026,1026,0,8,187000.0
187,187999,20.838127653529774,35.027709992315025,0.02282393471842792,28.623822689056396,11.887731313705444,90.98273849487305,1196,170,1026,1026,0,8,188000.0
188,188999,20.815127419543693,34.977298717574065,0.022912337020532303,28.761269092559814,11.948405265808105,90.94435501098633,1198,171,1027,1027,0,8,189000.0
189,189999,20.80295521034366,34.947334055862775,0.022636088942508015,28.919747829437256,12.008448123931885,91.05177688598633,1198,171,1027,1027,0,8,190000.0
190,190999,20.783776670115518,34.889953429496046,0.02241890530436963,29.079880237579346,12.068795442581177,91.04922103881836,1205,172,1033,1033,0,8,191000.0
191,191999,20.7754286543791,34.85970019464216,0.022150253884518634,29.221436500549316,12.130211591720581,91.42949295043945,1205,172,1033,1033,0,8,192000.0
