,n_samples,MAE,RMSE,R2,time_learning,time_predicting,memory,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
27,27999,21.290017414138095,38.04933323278148,0.03835584361790789,3.360914945602417,1.7071740627288818,5.629722595214844,177,88,89,89,0,13,28000.0
28,28999,21.197931806218996,37.941035986880415,0.03655010981902296,3.4733028411865234,1.7667429447174072,5.870845794677734,179,89,90,90,0,13,29000.0
29,29999,21.13375631417849,37.68113200576101,0.03535664169906516,3.5865025520324707,1.824880838394165,6.057029724121094,181,90,91,91,0,14,30000.0
30,30999,21.123513328954623,37.83487381824006,0.03383375041937342,3.7198710441589355,1.8829834461212158,6.064483642578125,189,94,95,95,0,14,31000.0
31,31999,21.0963638535072,37.623130333612714,0.03140583488452098,3.833014726638794,1.9414401054382324,6.259311676025391,191,95,96,96,0,14,32000.0
32,32999,21.10402624816586,37.5268439554449,0.02976900979576813,3.9568374156951904,1.9999172687530518,6.251453399658203,199,99,100,100,0,14,33000.0
33,33999,21.122385183768294,37.38107358014786,0.02818842647237174,4.082024812698364,2.0588552951812744,6.148273468017578,207,103,104,104,0,15,34000.0
34,34999,21.14330966203941,37.2691368298581,0.02707514913931519,4.201817512512207,2.1165082454681396,6.406467437744141,209,104,105,105,0,15,35000.0
35,35999,21.221250316700573,37.162697840387665,0.02575807312003664,4.325103044509888,2.174041271209717,6.338691711425781,217,108,109,109,0,15,36000.0
36,36999,21.248868825737812,37.01676910996863,0.024776423311877793,4.448295593261719,2.230860948562622,6.5443572998046875,219,109,110,110,0,15,37000.0
37,37999,21.256210932412525,36.832511441408435,0.02420742358453387,4.568787336349487,2.289048671722412,6.479438781738281,225,112,113,113,0,15,38000.0
38,38999,21.241886866123124,36.67145943862871,0.023479266641307617,4.689579725265503,2.346998691558838,6.685249328613281,229,114,115,115,0,15,39000.0
39,39999,21.19492055278819,36.49257493203698,0.022911560210768123,4.813816785812378,2.4050443172454834,6.7956085205078125,237,118,119,119,0,15,40000.0
40,40999,21.10800961429429,36.33961994802529,0.023385873142713454,4.933389902114868,2.463566780090332,7.302947998046875,239,119,120,120,0,15,41000.0
41,41999,20.95835666847056,36.063880183637664,0.024556622982513154,5.057090759277344,2.5221030712127686,7.488960266113281,241,120,121,121,0,15,42000.0
42,42999,20.818958552789102,35.82192966938793,0.025759241352653173,5.173906564712524,2.5812442302703857,7.633827209472656,243,121,122,122,0,15,43000.0
43,43999,20.668829783143934,35.554426428370014,0.026977916666350965,5.298621892929077,2.640001058578491,7.664642333984375,249,124,125,125,0,15,44000.0
44,44999,20.559224102234005,35.3470488028324,0.027661319935542772,5.41915488243103,2.6996450424194336,7.756938934326172,255,127,128,128,0,15,45000.0
45,45999,20.4286810199281,35.08584058229725,0.028648726448199935,5.613779306411743,2.7584009170532227,7.731357574462891,261,130,131,131,0,15,46000.0
46,46999,20.313048797539043,34.85784946230667,0.029359405244908765,5.751004695892334,2.818031072616577,7.769855499267578,269,134,135,135,0,15,47000.0
47,47999,20.20957814950391,34.72536572098728,0.02992261480498548,5.870547771453857,2.876512050628662,8.014015197753906,269,134,135,135,0,15,48000.0
48,48999,20.15134330307243,34.70838196835601,0.029563590115036176,5.981318473815918,2.935359001159668,8.214038848876953,269,134,135,135,0,15,49000.0
49,49999,20.081261293276043,34.66527389143571,0.029639396371519244,6.101297378540039,2.9943366050720215,8.341564178466797,271,135,136,136,0,15,50000.0
50,50999,20.05479405830427,34.63519438353408,0.028677770374361033,6.215865850448608,3.0531861782073975,8.475116729736328,273,136,137,137,0,15,51000.0
51,51999,20.059277300948835,34.567654614736014,0.027505773423964208,6.340331077575684,3.1119439601898193,8.561656951904297,275,137,138,138,0,15,52000.0
52,52999,20.034524896850684,34.468649450271435,0.02643018818744214,6.459088325500488,3.1709682941436768,8.471153259277344,281,140,141,141,0,15,53000.0
53,53999,20.03589339069856,34.438800951124364,0.025661992946242607,6.588278293609619,3.2302982807159424,8.264690399169922,293,146,147,147,0,16,54000.0
54,54999,20.046765806902396,34.38429312408551,0.025986821806452842,6.70132851600647,3.2895941734313965,8.594127655029297,293,146,147,147,0,16,55000.0
55,55999,20.07392880023741,34.348236977139,0.026496650876458694,6.830483913421631,3.348587989807129,8.610153198242188,301,150,151,151,0,16,56000.0
56,56999,20.097384919044178,34.2997371919315,0.02662618486947954,6.949980735778809,3.4071738719940186,8.857208251953125,303,151,152,152,0,16,57000.0
57,57999,20.120178596898366,34.24925211375898,0.027058213589150504,7.073477745056152,3.465634346008301,8.70138931274414,309,154,155,155,0,16,58000.0
58,58999,20.126847387688557,34.17362881732678,0.027534702508556386,7.187918424606323,3.524982452392578,8.910808563232422,311,155,156,156,0,16,59000.0
59,59999,20.146740272501916,34.11647134684307,0.027805194666129185,7.309039115905762,3.5836803913116455,9.018585205078125,313,156,157,157,0,16,60000.0
60,60999,20.178334587995625,34.2404600164256,0.027286326659061055,7.430889844894409,3.642359495162964,9.108177185058594,321,160,161,161,0,16,61000.0
61,61999,20.111300795512857,34.11931895066402,0.02771725923407109,7.548070430755615,3.701256275177002,9.64828872680664,323,161,162,162,0,16,62000.0
62,62999,20.024160046756503,34.02116244830545,0.028236024631768886,7.659479141235352,3.7605772018432617,9.81045913696289,325,162,163,163,0,16,63000.0
63,63999,19.95460157642992,33.95517547118018,0.028414816530636267,7.776506185531616,3.8201355934143066,9.983028411865234,327,163,164,164,0,16,64000.0
64,64999,19.867793920675087,33.806557619645844,0.028628388239063995,7.902320384979248,3.8809707164764404,10.139350891113281,329,164,165,165,0,16,65000.0
65,65999,19.837966459020343,33.788778892769386,0.02836007365687343,8.038100957870483,3.9421675205230713,9.99603271484375,339,169,170,170,0,16,66000.0
66,66999,19.814476536031204,33.82978795609527,0.028110108050126592,8.166038274765015,4.001996755599976,10.050735473632812,345,172,173,173,0,16,67000.0
67,67999,19.79146829161584,33.77891745365814,0.02794071285807942,8.303666591644287,4.063102722167969,9.913986206054688,357,178,179,179,0,17,68000.0
68,68999,19.821776700739154,33.858778438271955,0.02801462807052768,8.42753553390503,4.1241021156311035,10.097648620605469,361,180,181,181,0,17,69000.0
69,69999,19.86665051016239,34.20797788497667,0.02722250368836876,8.548497676849365,4.184841156005859,10.369453430175781,361,180,181,181,0,17,70000.0
70,70999,19.9496665603443,34.47203294294161,0.02678844942794345,8.672236442565918,4.245481252670288,10.45688247680664,367,183,184,184,0,17,71000.0
71,71999,20.061783713545484,34.730058518927365,0.026572055409913142,8.794409036636353,4.306474447250366,10.560718536376953,371,185,186,186,0,17,72000.0
72,72999,20.14680531605256,35.124322809321896,0.0259998555349209,8.934876680374146,4.367869138717651,10.410102844238281,385,192,193,193,0,18,73000.0
73,73999,20.245459205130608,35.45115351543594,0.026038845122481336,9.154367923736572,4.42864990234375,10.308845520019531,395,197,198,198,0,18,74000.0
74,74999,20.339892592142583,35.625549307174566,0.025573566999715913,9.281978845596313,4.48921275138855,10.374160766601562,401,200,201,201,0,18,75000.0
75,75999,20.442076743351112,35.78952163666253,0.02552405946769376,9.412128925323486,4.549706220626831,10.499988555908203,409,204,205,205,0,18,76000.0
76,76999,20.598068016430833,36.26338337100796,0.02508721391947677,9.539649963378906,4.6102025508880615,10.664981842041016,415,207,208,208,0,18,77000.0
77,77999,20.745295289978543,36.47358295418508,0.025512544372468193,9.655165672302246,4.669329881668091,11.004058837890625,417,208,209,209,0,18,78000.0
78,78999,20.86842092763709,36.635035719258354,0.025661649241143447,9.766968250274658,4.728248834609985,11.170513153076172,417,208,209,209,0,18,79000.0
79,79999,20.99430804129146,36.76395830741755,0.025983967097378047,9.886857986450195,4.787578344345093,11.231586456298828,421,210,211,211,0,18,80000.0
80,80999,21.077120955523657,36.830247714072804,0.026483875806164958,10.004823446273804,4.847816467285156,11.452171325683594,421,210,211,211,0,18,81000.0
81,81999,21.075662744882067,36.809953382914834,0.026217215448493758,10.13836407661438,4.909038782119751,11.821529388427734,427,213,214,214,0,18,82000.0
82,82999,21.04764361490153,36.78474621206091,0.026346450478158312,10.267511129379272,4.969999551773071,11.98678207397461,433,216,217,217,0,18,83000.0
83,83999,21.002039919413903,36.67128120725979,0.026494892869993514,10.383400440216064,5.031811952590942,12.229995727539062,433,216,217,217,0,18,84000.0
84,84999,20.96999151632936,36.58875144413176,0.02647108471949111,10.513120412826538,5.093083381652832,12.346656799316406,439,219,220,220,0,18,85000.0
85,85999,20.98705482882225,36.63435777360566,0.02624635734644487,10.637487888336182,5.153735399246216,12.488780975341797,445,222,223,223,0,18,86000.0
86,86999,20.975620328017794,36.58356134556863,0.02580420309338316,10.760090589523315,5.215142250061035,12.576675415039062,449,224,225,225,0,18,87000.0
87,87999,21.03169958220568,36.6540435461516,0.025345792777133003,10.89336609840393,5.276795864105225,12.56951904296875,457,228,229,229,0,19,88000.0
88,88999,21.079361130165793,36.72481277185608,0.02481288726250097,11.029361009597778,5.339070558547974,12.483161926269531,469,234,235,235,0,19,89000.0
89,89999,21.14210004792793,36.79438170386298,0.02425139612947691,11.162201404571533,5.400515794754028,12.680614471435547,471,235,236,236,0,19,90000.0
90,90999,21.213393655677738,36.88376987400176,0.02370770409666778,11.293375730514526,5.464419603347778,12.80673599243164,475,237,238,238,0,19,91000.0
91,91999,21.307207094055073,37.03254547205581,0.02323450209022848,11.455742597579956,5.543098449707031,12.921504974365234,479,239,240,240,0,19,92000.0
92,92999,21.436053814627726,37.28933861978615,0.023042740937685657,11.611868381500244,5.621278762817383,12.944366455078125,483,241,242,242,0,19,93000.0
93,93999,21.533231550521997,37.43916385091861,0.022677334811529892,11.737751960754395,5.685743093490601,13.10958480834961,483,241,242,242,0,19,94000.0
94,94999,21.617094859901,37.53113786593189,0.02273411537842518,11.862744331359863,5.746373176574707,13.152328491210938,487,243,244,244,0,20,95000.0
95,95999,21.72954184569149,37.70336240100863,0.023358570901877762,11.996354341506958,5.806895732879639,12.997665405273438,499,249,250,250,0,20,96000.0
96,96999,21.84258381654686,37.8498403299055,0.02476951447247744,12.114662170410156,5.867847681045532,13.226066589355469,499,249,250,250,0,20,97000.0
97,97999,21.97861859431739,38.16047325594418,0.025477851143128727,12.247148990631104,5.9285478591918945,13.168575286865234,509,254,255,255,0,20,98000.0
98,98999,22.096564388180692,38.313680369830244,0.026583858870481314,12.378906726837158,5.9888317584991455,13.162311553955078,515,257,258,258,0,20,99000.0
99,99999,22.217674838399002,38.485091505653706,0.028081664816038354,12.50033712387085,6.048793077468872,13.3531494140625,515,257,258,258,0,20,100000.0
100,100999,22.306214470988177,38.57336907844938,0.02895711628453923,12.632849931716919,6.108320236206055,13.361091613769531,521,260,261,261,0,20,101000.0
101,101999,22.34624426254543,38.59488593575529,0.02884955922380661,12.844993114471436,6.168056011199951,13.703289031982422,525,262,263,263,0,20,102000.0
102,102999,22.317420765613388,38.52149828471384,0.02897668823506505,12.976383209228516,6.228547096252441,13.761112213134766,535,267,268,268,0,20,103000.0
103,103999,22.30398003033091,38.50774133062558,0.0291021608382529,13.103783369064331,6.289849758148193,13.981605529785156,539,269,270,270,0,20,104000.0
104,104999,22.2702063551495,38.465692703451914,0.02902816662754748,13.232481479644775,6.351094961166382,14.105522155761719,543,271,272,272,0,20,105000.0
105,105999,22.24478649131714,38.40126461086544,0.02897016870733904,13.347569465637207,6.412384510040283,14.362850189208984,543,271,272,272,0,20,106000.0
106,106999,22.21025835640138,38.31741518927431,0.029099137718811452,13.47515058517456,6.47492527961731,14.363605499267578,549,274,275,275,0,20,107000.0
107,107999,22.166708683976584,38.20754657148777,0.02936409626826375,13.598685264587402,6.536262273788452,14.555877685546875,549,274,275,275,0,20,108000.0
108,108999,22.141294608200823,38.278086705831576,0.029273642867298166,13.732495784759521,6.597873210906982,14.612899780273438,553,276,277,277,0,20,109000.0
109,109999,22.111914999545064,38.20617844808815,0.029312732055402302,13.869345903396606,6.659398078918457,14.607501983642578,559,279,280,280,0,21,110000.0
110,110999,22.0906134641397,38.130747904836575,0.029288698401766178,13.988236904144287,6.721986293792725,14.914848327636719,559,279,280,280,0,21,111000.0
111,111999,22.08007030106853,38.18772636208478,0.02928565727013277,14.117555379867554,6.783884763717651,15.039176940917969,565,282,283,283,0,21,112000.0
112,112999,22.063928467609035,38.11361809477642,0.029254309413260904,14.25406789779663,6.845514297485352,15.054351806640625,571,285,286,286,0,21,113000.0
113,113999,22.058561260521326,38.0629598773827,0.02900852813126531,14.388063669204712,6.907435655593872,15.040321350097656,579,289,290,290,0,21,114000.0
114,114999,22.063439476947416,38.02650054140627,0.02870601589172761,14.518712997436523,6.969710350036621,15.192424774169922,583,291,292,292,0,21,115000.0
115,115999,22.065731306536236,37.9673274845113,0.028389408412690997,14.636850118637085,7.0306923389434814,15.334159851074219,585,292,293,293,0,21,116000.0
116,116999,22.07386450422027,37.90639460306209,0.027889013220728898,14.768194198608398,7.090804815292358,15.437240600585938,589,294,295,295,0,21,117000.0
117,117999,22.08711571626806,37.89965515465656,0.027256738463260932,14.886929512023926,7.150774717330933,15.494422912597656,591,295,296,296,0,21,118000.0
118,118999,22.07884854603829,37.83887237799395,0.026863637958509656,15.010453224182129,7.210358142852783,15.473468780517578,597,298,299,299,0,21,119000.0
119,119999,22.04914799360301,37.77058360067652,0.026842002348133387,15.140325546264648,7.270983457565308,15.776622772216797,601,300,301,301,0,21,120000.0
120,120999,22.01109029928002,37.68179707635126,0.027207713400319467,15.259382724761963,7.331737518310547,15.932689666748047,603,301,302,302,0,21,121000.0
121,121999,21.959047547560427,37.58013080385003,0.02752151467809183,15.382710695266724,7.392669200897217,16.047710418701172,605,302,303,303,0,21,122000.0
122,122999,21.919397307745115,37.505109792410806,0.027765461801602553,15.505664348602295,7.453569412231445,16.19091796875,607,303,304,304,0,21,123000.0
123,123999,21.880564763032485,37.419028851777604,0.028000807725480636,15.632683515548706,7.5159220695495605,16.24532699584961,613,306,307,307,0,21,124000.0
124,124999,21.84386025907669,37.400373907090376,0.028091377980874133,15.758176565170288,7.577070713043213,16.1962890625,619,309,310,310,0,21,125000.0
125,125999,21.808502126615135,37.32970985068246,0.02836577060689416,15.881630897521973,7.63821268081665,16.315372467041016,621,310,311,311,0,21,126000.0
126,126999,21.775069000346647,37.25781970531005,0.02853759308001169,16.01175618171692,7.699657201766968,16.329071044921875,627,313,314,314,0,21,127000.0
127,127999,21.74282831508312,37.187625502931304,0.028480923493456323,16.14429259300232,7.761029481887817,16.393898010253906,633,316,317,317,0,21,128000.0
128,128999,21.716431449259034,37.11992331035955,0.028573715502276942,16.26728582382202,7.822552442550659,16.550334930419922,633,316,317,317,0,21,129000.0
129,129999,21.695387027668023,37.069329801954545,0.0283733736890589,16.400129318237305,7.88411808013916,16.534618377685547,639,319,320,320,0,21,130000.0
130,130999,21.67210580882608,37.02234217568106,0.028318246489593357,16.52973222732544,7.94608211517334,16.632179260253906,641,320,321,321,0,21,131000.0
131,131999,21.677211375178576,37.08417775507674,0.028125981174913828,16.671098232269287,8.007466793060303,16.53823471069336,651,325,326,326,0,21,132000.0
132,132999,21.679595264433168,37.0628226923898,0.027793710095783353,16.7969913482666,8.068438053131104,16.537288665771484,657,328,329,329,0,21,133000.0
133,133999,21.701718139436633,37.084970941924645,0.02746203377584011,16.918062925338745,8.12899923324585,16.644989013671875,659,329,330,330,0,21,134000.0
134,134999,21.736646101243316,37.11516971989061,0.027430880846128103,17.041594982147217,8.189282894134521,16.786243438720703,663,331,332,332,0,21,135000.0
135,135999,21.763891545849358,37.12135523140429,0.02736739776252506,17.273561716079712,8.249674558639526,16.73043441772461,671,335,336,336,0,21,136000.0
136,136999,21.794339197784446,37.14403645049388,0.027061199074626674,17.40366005897522,8.310888290405273,16.838397979736328,673,336,337,337,0,21,137000.0
137,137999,21.828279880875314,37.22214157769782,0.027196497869456993,17.527411222457886,8.371576070785522,16.868450164794922,677,338,339,339,0,21,138000.0
138,138999,21.83469037849792,37.20861037120783,0.0271449578357974,17.659926414489746,8.431519269943237,16.962474822998047,687,343,344,344,0,21,139000.0
139,139999,21.806839576286052,37.19016608358836,0.02707495730032261,17.796682596206665,8.49435830116272,17.06402587890625,697,348,349,349,0,21,140000.0
140,140999,21.76752519110182,37.11597081609605,0.02717727861091923,17.93025493621826,8.557125568389893,17.16054916381836,703,351,352,352,0,21,141000.0
141,141999,21.7386082580074,37.051081323299314,0.027279298733845714,18.062344789505005,8.619004964828491,17.210533142089844,711,355,356,356,0,21,142000.0
142,142999,21.706475240874305,36.97525513604397,0.02724575868814627,18.1849844455719,8.68192195892334,17.51531219482422,713,356,357,357,0,21,143000.0
143,143999,21.680700623460893,36.93238129375601,0.02713038036632731,18.309694051742554,8.744260787963867,17.829254150390625,713,356,357,357,0,21,144000.0
144,144999,21.652466516513343,36.85887850905429,0.027098759689785368,18.44118022918701,8.806179285049438,17.849109649658203,717,358,359,359,0,21,145000.0
145,145999,21.624410470683475,36.79599287824132,0.02702906905838498,18.566838264465332,8.868223905563354,17.904449462890625,721,360,361,361,0,21,146000.0
146,146999,21.599777260034887,36.73859302916227,0.027053226948876796,18.704710721969604,8.930126905441284,17.789852142333984,733,366,367,367,0,22,147000.0
147,147999,21.57542811046092,36.671157245902826,0.02694787092317741,18.829417943954468,8.99160361289978,17.885990142822266,737,368,369,369,0,22,148000.0
148,148999,21.560385495721107,36.63325300709513,0.02685402210113519,18.951435565948486,9.053879499435425,18.104354858398438,737,368,369,369,0,22,149000.0
149,149999,21.546481794130774,36.577077986629334,0.026693339750339162,19.08506464958191,9.116775035858154,18.124549865722656,741,370,371,371,0,22,150000.0
150,150999,21.537419113088326,36.5482254348915,0.02664501115446638,19.216703414916992,9.179963827133179,18.101421356201172,747,373,374,374,0,22,151000.0
151,151999,21.52556217253422,36.50320255288891,0.026618809716927205,19.343724489212036,9.243258714675903,18.151325225830078,751,375,376,376,0,22,152000.0
152,152999,21.515744648659105,36.46099644459324,0.026484888629028425,19.477518320083618,9.304811716079712,18.12020492553711,757,378,379,379,0,22,153000.0
153,153999,21.513550302789252,36.41652718560337,0.026471297696150864,19.605672121047974,9.36659574508667,18.280780792236328,761,380,381,381,0,22,154000.0
154,154999,21.514543159400713,36.36577541986816,0.026127006390630703,19.741695642471313,9.42800498008728,18.21894073486328,773,386,387,387,0,22,155000.0
155,155999,21.516491896368933,36.311067370884935,0.02577395692377593,19.871074676513672,9.489862442016602,18.32663345336914,779,389,390,390,0,22,156000.0
156,156999,21.515598114294995,36.26477659833871,0.025555394200653336,19.996984720230103,9.550819635391235,18.413970947265625,785,392,393,393,0,22,157000.0
157,157999,21.51607850230327,36.230803651832616,0.025269982658055135,20.118116855621338,9.611590147018433,18.536827087402344,789,394,395,395,0,22,158000.0
158,158999,21.50223742675963,36.17170739699317,0.025048450309381187,20.243916034698486,9.672207832336426,18.47399139404297,797,398,399,399,0,22,159000.0
159,159999,21.474187363720688,36.10660195065135,0.025138213610760074,20.37605881690979,9.7345712184906,18.809120178222656,803,401,402,402,0,22,160000.0
160,160999,21.430423575938278,36.02909217386952,0.02545012266333313,20.497869968414307,9.79642105102539,18.93764877319336,805,402,403,403,0,22,161000.0
161,161999,21.384870118652643,35.951018873230474,0.02569151156256111,20.635533571243286,9.857954263687134,18.86060333251953,817,408,409,409,0,22,162000.0
162,162999,21.342552120871765,35.87836359012574,0.025869004865348266,20.762555837631226,9.92027235031128,19.102161407470703,819,409,410,410,0,22,163000.0
163,163999,21.308301040211006,35.82733458929098,0.026044506370348053,20.885781288146973,9.98330044746399,19.327007293701172,819,409,410,410,0,22,164000.0
164,164999,21.268668810431336,35.74922647154857,0.026153368252100906,21.01945948600769,10.04617714881897,19.369304656982422,825,412,413,413,0,22,165000.0
165,165999,21.243045907934246,35.69094688547068,0.026282136696153202,21.153076887130737,10.108843803405762,19.37216567993164,831,415,416,416,0,22,166000.0
166,166999,21.218452380585827,35.625039505210154,0.02638931890370555,21.287811279296875,10.171498537063599,19.356403350830078,839,419,420,420,0,22,167000.0
167,167999,21.19365183614215,35.5775411458856,0.026342407865251327,21.528600215911865,10.235042810440063,19.44603729248047,841,420,421,421,0,22,168000.0
168,168999,21.17518164563525,35.52625890645123,0.026432700409488752,21.66820502281189,10.298157930374146,19.55960464477539,847,423,424,424,0,22,169000.0
169,169999,21.170282323563697,35.56104827459241,0.0262235732895717,21.79831886291504,10.362134456634521,19.70699691772461,849,424,425,425,0,22,170000.0
170,170999,21.167339302182977,35.55500112993886,0.026244433074703366,21.922381162643433,10.424662351608276,19.753170013427734,851,425,426,426,0,22,171000.0
171,171999,21.166917099382264,35.54330864139229,0.026284414878649076,22.049628734588623,10.487313747406006,19.842514038085938,855,427,428,428,0,23,172000.0
172,172999,21.174626406160638,35.54602927529334,0.026154038328299656,22.1769859790802,10.549549579620361,19.905189514160156,857,428,429,429,0,23,173000.0
173,173999,21.182305231078356,35.533919289083265,0.026209359966714252,22.31083369255066,10.612416982650757,19.91610336303711,861,430,431,431,0,23,174000.0
174,174999,21.19974782803443,35.53504895920791,0.02604991329932882,22.435418605804443,10.675270795822144,19.915630340576172,865,432,433,433,0,23,175000.0
175,175999,21.22228767505674,35.54171504467827,0.025934019891697524,22.56873393058777,10.736219644546509,19.819271087646484,873,436,437,437,0,23,176000.0
176,176999,21.240880578339297,35.54578951990184,0.025948936765445962,22.687921285629272,10.797369956970215,19.921733856201172,875,437,438,438,0,23,177000.0
177,177999,21.25292879012857,35.53055136356819,0.02586233342651123,22.822157382965088,10.859353065490723,19.855667114257812,883,441,442,442,0,23,178000.0
178,178999,21.24814186643813,35.49132024235177,0.025672813302292763,22.953204870224,10.920320272445679,19.888446807861328,887,443,444,444,0,23,179000.0
179,179999,21.22308388025,35.45830966782138,0.025810974062524084,23.082571029663086,10.982332944869995,20.365581512451172,893,446,447,447,0,23,180000.0
180,180999,21.18787695337965,35.39375260751971,0.02603143114321238,23.216525077819824,11.046133279800415,20.476299285888672,899,449,450,450,0,23,181000.0
181,181999,21.145338069279852,35.32100615669424,0.026303624342559173,23.339964628219604,11.107431650161743,20.59414291381836,903,451,452,452,0,23,182000.0
182,182999,21.108641440023984,35.25890062908574,0.026455594148899975,23.474218606948853,11.170554876327515,20.570194244384766,911,455,456,456,0,23,183000.0
183,183999,21.0771958701887,35.20798337782922,0.026557454978877515,23.60352110862732,11.23353385925293,20.766742706298828,915,457,458,458,0,23,184000.0
184,184999,21.04449783951219,35.14302570754573,0.026670502277744923,23.732603311538696,11.295979738235474,20.87682342529297,917,458,459,459,0,23,185000.0
185,185999,21.017728175953504,35.080393405384896,0.026719375035436865,23.86406421661377,11.359381198883057,20.928424835205078,921,460,461,461,0,23,186000.0
186,186999,20.98618414648565,35.015157861052266,0.026840339886131104,24.017866849899292,11.432695865631104,20.904613494873047,927,463,464,464,0,23,187000.0
187,187999,20.957535898453486,34.9544900959002,0.02690492942996303,24.161401510238647,11.499593019485474,20.930953979492188,933,466,467,467,0,23,188000.0
188,188999,20.934560747447822,34.90504941519557,0.02694472345519694,24.30450201034546,11.566986799240112,21.072769165039062,935,467,468,468,0,23,189000.0
189,189999,20.909622610599097,34.8713464598812,0.026881722799674712,24.4451425075531,11.634282350540161,21.202354431152344,939,469,470,470,0,23,190000.0
190,190999,20.881670254970956,34.81110377564783,0.02683248701415797,24.577438354492188,11.698020696640015,21.213302612304688,943,471,472,472,0,23,191000.0
191,191999,20.862593237570156,34.77601131509195,0.02683973296420694,24.721649646759033,11.762353658676147,21.117847442626953,953,476,477,477,0,23,192000.0
192,192999,20.844773366756442,34.73735908546472,0.026632681201363084,24.860673904418945,11.826179504394531,21.063339233398438,961,480,481,481,0,23,193000.0
