,n_samples,MAE,RMSE,R2,time_learning,time_predicting,memory,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
30,30999,21.11682740339767,37.75738446483329,0.0377872949935143,4.560888767242432,2.0671160221099854,10.024177551269531,185,92,93,93,0,13,31000.0
31,31999,21.028850289122364,37.50119069761458,0.03767424566115907,4.710629224777222,2.2126429080963135,10.313159942626953,193,96,97,97,0,13,32000.0
32,32999,20.993640841534628,37.3764068844113,0.03753231384458788,4.847720146179199,2.275376558303833,10.764904022216797,199,99,100,100,0,13,33000.0
33,33999,20.956244462356427,37.20375800069385,0.037386056488819985,4.977483749389648,2.3360848426818848,11.349082946777344,201,100,101,101,0,13,34000.0
34,34999,20.950170129850683,37.077224540270095,0.037069236300486086,5.129159927368164,2.3967432975769043,11.567264556884766,209,104,105,105,0,14,35000.0
35,35999,20.99864319363158,36.961477674781996,0.03627972006753499,5.261885643005371,2.457679510116577,11.926830291748047,213,106,107,107,0,14,36000.0
36,36999,21.03014431666457,36.81249111139907,0.035510316834528655,5.413205623626709,2.5199692249298096,12.265525817871094,219,109,110,110,0,14,37000.0
37,37999,21.081717346187197,36.65363009808118,0.03366250640745294,5.555613040924072,2.5801448822021484,12.215362548828125,227,113,114,114,0,14,38000.0
38,38999,21.10717341471919,36.50692170715783,0.032222526438998145,5.69954776763916,2.6419687271118164,12.687240600585938,229,114,115,115,0,14,39000.0
39,39999,21.09880258470086,36.349106061531614,0.030579214029058943,5.858683347702026,2.701585531234741,13.078365325927734,235,117,118,118,0,14,40000.0
40,40999,20.992913747138637,36.1893476464743,0.031446200378185574,5.990208625793457,2.763538122177124,14.178886413574219,237,118,119,119,0,14,41000.0
41,41999,20.82697111323909,35.90819507805972,0.03296027870886198,6.250586748123169,2.8326573371887207,14.329875946044922,243,121,122,122,0,14,42000.0
42,42999,20.676968635300334,35.66519713835173,0.034265828008092525,6.420133113861084,2.9034664630889893,14.455802917480469,251,125,126,126,0,14,43000.0
43,43999,20.526724822186626,35.40130824778828,0.03534067610688385,6.591263294219971,2.9685611724853516,14.594226837158203,261,130,131,131,0,14,44000.0
44,44999,20.414023921248724,35.19451542199588,0.03603509374251479,6.749372959136963,3.0322556495666504,14.716869354248047,269,134,135,135,0,14,45000.0
45,45999,20.278783559079734,34.93412234755639,0.03703120015567851,6.885335683822632,3.095257043838501,15.358901977539062,271,135,136,136,0,14,46000.0
46,46999,20.163151458368407,34.708240227451796,0.037673467360303525,7.017887830734253,3.1571693420410156,15.886119842529297,273,136,137,137,0,14,47000.0
47,47999,20.061093110594257,34.58085689767865,0.03797972526211246,7.163419485092163,3.219799757003784,16.25452423095703,275,137,138,138,0,14,48000.0
48,48999,20.00309780959842,34.56222403072666,0.037719449682620865,7.30752968788147,3.2866973876953125,16.631023406982422,277,138,139,139,0,14,49000.0
49,49999,19.930385552977413,34.523860500940394,0.03754021907758254,7.460666656494141,3.351515293121338,16.73583221435547,283,141,142,142,0,15,50000.0
50,50999,19.89849101646566,34.492605158398355,0.036658957825713046,7.63307785987854,3.4176666736602783,16.805713653564453,289,144,145,145,0,15,51000.0
51,51999,19.88519598195815,34.41825760991625,0.03589360122085594,7.795395135879517,3.483153820037842,16.97370147705078,295,147,148,148,0,15,52000.0
52,52999,19.839264731956483,34.30483936300179,0.03566185799297905,7.978041648864746,3.547689914703369,16.529449462890625,307,153,154,154,0,15,53000.0
53,53999,19.83423280605197,34.279579523419194,0.034650509628266435,8.148628950119019,3.734105110168457,16.9805908203125,313,156,157,157,0,15,54000.0
54,54999,19.839202776915915,34.236298237505885,0.03435336000945688,8.31198501586914,3.802903413772583,17.397693634033203,317,158,159,159,0,15,55000.0
55,55999,19.86625142945845,34.21412255386573,0.03408399514785787,8.466328620910645,3.869999885559082,17.510169982910156,323,161,162,162,0,15,56000.0
56,56999,19.89000286055498,34.17116780282349,0.03390971167001966,8.636654615402222,3.9371306896209717,17.516834259033203,331,165,166,166,0,15,57000.0
57,57999,19.917821412349305,34.12889070026023,0.033884574590932304,8.77079725265503,4.004013299942017,18.145423889160156,331,165,166,166,0,15,58000.0
58,58999,19.949924942388854,34.07506525929892,0.03313618051119405,8.928938627243042,4.06937313079834,18.33115005493164,333,166,167,167,0,15,59000.0
59,59999,19.994024033320446,34.027826628088974,0.03285073256440407,9.092785835266113,4.135517597198486,18.266868591308594,341,170,171,171,0,15,60000.0
60,60999,20.04246659861578,34.162579525291434,0.031706200989134126,9.248161315917969,4.202507495880127,18.85108184814453,341,170,171,171,0,15,61000.0
61,61999,19.970948130310212,34.040306939227754,0.03221518398043577,9.397250175476074,4.2702929973602295,19.503013610839844,345,172,173,173,0,15,62000.0
62,62999,19.880884423340188,33.93937808608904,0.032902506615685945,9.553332805633545,4.337921857833862,19.722412109375,351,175,176,176,0,15,63000.0
63,63999,19.803658227101042,33.86998216796229,0.03328410152815209,9.71598196029663,4.407285451889038,19.974773406982422,355,177,178,178,0,15,64000.0
64,64999,19.718025327667213,33.72193042687604,0.0334855265072066,9.862051963806152,4.4754064083099365,20.399070739746094,357,178,179,179,0,15,65000.0
65,65999,19.6812498260788,33.70070541113919,0.03341880520165341,10.143059015274048,4.544624090194702,20.642425537109375,361,180,181,181,0,15,66000.0
66,66999,19.6545024088095,33.74264438959519,0.033110722786052205,10.292394876480103,4.612962484359741,20.967498779296875,363,181,182,182,0,15,67000.0
67,67999,19.62961773299913,33.68990352120268,0.03305708832845311,10.486745595932007,4.682527780532837,20.778541564941406,373,186,187,187,0,15,68000.0
68,68999,19.657894434925446,33.75496537465699,0.033965822639064114,10.63856816291809,4.751240968704224,21.22482681274414,377,188,189,189,0,15,69000.0
69,69999,19.700835779031976,34.089831563866575,0.03393038990593955,10.801102876663208,4.821283578872681,21.715652465820312,379,189,190,190,0,16,70000.0
70,70999,19.77753875845782,34.33707661399976,0.03439368474699678,10.971977472305298,4.890290021896362,21.97186279296875,385,192,193,193,0,16,71000.0
71,71999,19.883237488110943,34.578889440063456,0.035027667535539986,11.130816459655762,4.958827495574951,22.20941925048828,389,194,195,195,0,16,72000.0
72,72999,19.960261147526097,34.958228730921014,0.03518967872733092,11.31167197227478,5.027850866317749,22.103546142578125,397,198,199,199,0,16,73000.0
73,73999,20.05485084624023,35.273029942947254,0.03580155162118637,11.492898941040039,5.107033967971802,22.220172882080078,403,201,202,202,0,16,74000.0
74,74999,20.151351133231337,35.448461852046016,0.035236846486108364,11.657967805862427,5.176793336868286,22.492408752441406,409,204,205,205,0,16,75000.0
75,75999,20.25029755262472,35.61175849697756,0.03518027707375582,11.813929080963135,5.245248317718506,23.04369354248047,411,205,206,206,0,16,76000.0
76,76999,20.395256391568115,36.08085683504034,0.034876682012559,11.95515251159668,5.313184499740601,23.485980987548828,411,205,206,206,0,16,77000.0
77,77999,20.534225691943156,36.29177070727867,0.035203512727894126,12.11294150352478,5.382054805755615,23.686859130859375,415,207,208,208,0,16,78000.0
78,78999,20.655894209705163,36.45375852085614,0.03528021982692542,12.290717601776123,5.449621677398682,23.7900390625,421,210,211,211,0,16,79000.0
79,79999,20.788493491777693,36.577608204636526,0.03583317702935973,12.448219537734985,5.515968084335327,23.82488250732422,425,212,213,213,0,16,80000.0
80,80999,20.87978261445516,36.641099759201666,0.03645751203903902,12.598705291748047,5.582318067550659,23.812450408935547,429,214,215,215,0,16,81000.0
81,81999,20.873568415270277,36.6168361510886,0.03640798838079917,12.745316982269287,5.794256687164307,24.337139129638672,433,216,217,217,0,16,82000.0
82,82999,20.837558340719344,36.590192803168335,0.03661846255540202,12.887666940689087,5.863476037979126,24.75255584716797,435,217,218,218,0,16,83000.0
83,83999,20.792044694357184,36.4776685033615,0.03674735118751138,13.049029111862183,5.931519508361816,25.01308822631836,439,219,220,220,0,16,84000.0
84,84999,20.7573154782151,36.39581755281894,0.036710926516683506,13.251915216445923,6.000263452529907,24.56494903564453,453,226,227,227,0,16,85000.0
85,85999,20.775368711972597,36.44799780264704,0.03612818104786908,13.415580749511719,6.076780796051025,24.831188201904297,457,228,229,229,0,16,86000.0
86,86999,20.75992949191324,36.395801319075034,0.03577838980401915,13.610474348068237,6.147831439971924,24.463218688964844,469,234,235,235,0,16,87000.0
87,87999,20.8110691062843,36.467686104394325,0.035231323147603466,13.792914390563965,6.218189001083374,24.630718231201172,477,238,239,239,0,16,88000.0
88,88999,20.857435050396802,36.53956066014652,0.03462640653445592,13.972202777862549,6.28853178024292,25.181140899658203,479,239,240,240,0,16,89000.0
89,89999,20.92133250999048,36.61149909825198,0.03392700211701094,14.12047815322876,6.359886646270752,25.596229553222656,481,240,241,241,0,16,90000.0
90,90999,20.993262313468186,36.70569098680692,0.03311223870794411,14.271497011184692,6.429651260375977,26.049781799316406,481,240,241,241,0,16,91000.0
91,91999,21.086202392101487,36.86094774611568,0.0322656074113814,14.440253019332886,6.500068426132202,26.12191390991211,487,243,244,244,0,16,92000.0
92,92999,21.2134694846677,37.12199086513521,0.03179187672147221,14.598809003829956,6.5705132484436035,26.431556701660156,489,244,245,245,0,16,93000.0
93,93999,21.3120444186659,37.277104658889,0.03111990213435334,14.758843898773193,6.640427112579346,26.74817657470703,491,245,246,246,0,16,94000.0
94,94999,21.392084064640162,37.37000094321522,0.031107725990937696,14.92831563949585,6.711148738861084,26.685054779052734,499,249,250,250,0,16,95000.0
95,95999,21.505356771655702,37.55471257473895,0.03104443125581524,15.089486122131348,6.782088041305542,27.033180236816406,503,251,252,252,0,16,96000.0
96,96999,21.627719375550104,37.725586512075154,0.031161996500873146,15.249531507492065,6.850378751754761,27.119525909423828,509,254,255,255,0,16,97000.0
97,97999,21.76388149484389,38.04716815127361,0.03125631241581239,15.574629306793213,6.919309139251709,27.226463317871094,515,257,258,258,0,16,98000.0
98,98999,21.887318627061287,38.215977007124806,0.03154212781663579,15.752454042434692,6.987535238265991,27.284954071044922,521,260,261,261,0,17,99000.0
99,99999,22.014333930436145,38.392402829366794,0.03275762309987251,15.91126036643982,7.054896831512451,27.296905517578125,527,263,264,264,0,17,100000.0
100,100999,22.113247272246472,38.48383650381944,0.03345965642713178,16.069137811660767,7.123188495635986,27.734477996826172,529,264,265,265,0,17,101000.0
101,101999,22.15004580599785,38.50189731747901,0.033523605854563265,16.24273705482483,7.191457033157349,28.244007110595703,533,266,267,267,0,17,102000.0
102,102999,22.115846137491904,38.42772626620875,0.033698414733894344,16.399584531784058,7.259887218475342,28.553668975830078,537,268,269,269,0,17,103000.0
103,103999,22.097009773122203,38.412632944510946,0.0338921843350406,16.55963635444641,7.328461408615112,28.965835571289062,539,269,270,270,0,17,104000.0
104,104999,22.060778901945636,38.37036137593685,0.03383501264892419,16.719385385513306,7.398801803588867,29.053993225097656,545,272,273,273,0,17,105000.0
105,105999,22.028724301736634,38.30023300481595,0.03407289906493283,16.89837384223938,7.47554612159729,29.45266342163086,549,274,275,275,0,17,106000.0
106,106999,21.990740127668698,38.216383595721055,0.03421233972318105,17.064138889312744,7.544960975646973,29.629188537597656,555,277,278,278,0,17,107000.0
107,107999,21.946317584940566,38.10833481915954,0.034398361517784415,17.226521492004395,7.614879369735718,29.64826202392578,561,280,281,281,0,17,108000.0
108,108999,21.91920313336782,38.178661882697405,0.03430988996757556,17.38433051109314,7.68441367149353,30.016559600830078,563,281,282,282,0,17,109000.0
109,109999,21.888882042670822,38.107393799451216,0.03432579752567422,17.54644751548767,7.754309177398682,30.248207092285156,567,283,284,284,0,17,110000.0
110,110999,21.86451477653783,38.02951215721415,0.03443626235951458,17.72718048095703,7.825278043746948,30.130233764648438,577,288,289,289,0,17,111000.0
111,111999,21.85391874664717,38.0835670030606,0.03457380102130214,17.91125726699829,7.895630121231079,30.302268981933594,585,292,293,293,0,17,112000.0
112,112999,21.840062405856013,38.0102259961597,0.03451391498837997,18.077511310577393,7.966563940048218,30.695240020751953,589,294,295,295,0,17,113000.0
113,113999,21.83697912794397,37.96061054195694,0.034223399380235886,18.227365016937256,8.217332363128662,30.966697692871094,593,296,297,297,0,17,114000.0
114,114999,21.840922736280664,37.92233197356313,0.03402018993101352,18.38204050064087,8.2875075340271,31.31194305419922,595,297,298,298,0,17,115000.0
115,115999,21.840252905150216,37.85788014010017,0.033983003439791326,18.54402804374695,8.3568434715271,31.436229705810547,599,299,300,300,0,17,116000.0
116,116999,21.84872666870937,37.796497889633805,0.03351745361413372,18.710052251815796,8.426854372024536,31.437557220458984,607,303,304,304,0,17,117000.0
117,117999,21.86644665080642,37.78921967090389,0.03291741581119989,18.88767433166504,8.49444031715393,31.552410125732422,611,305,306,306,0,17,118000.0
118,118999,21.869688224676864,37.734075915403444,0.03224646366808337,19.05537986755371,8.563175439834595,31.675254821777344,615,307,308,308,0,17,119000.0
119,119999,21.8326790694197,37.66181538784719,0.032438751965073176,19.222904920578003,8.632031917572021,32.020565032958984,621,310,311,311,0,17,120000.0
120,120999,21.786388235145154,37.56726405021178,0.03311228953252232,19.366790056228638,8.701483011245728,32.79622268676758,621,310,311,311,0,17,121000.0
121,121999,21.731836145887492,37.465450255634515,0.03344774207809453,19.530957460403442,8.771511793136597,33.057003021240234,625,312,313,313,0,17,122000.0
122,122999,21.68704113225803,37.39018358636218,0.03371473289561511,19.71279788017273,8.841041803359985,32.88551330566406,633,316,317,317,0,17,123000.0
123,123999,21.64307417910301,37.302427380205465,0.03404906475484648,19.91288185119629,8.911887407302856,32.38117980957031,649,324,325,325,0,18,124000.0
124,124999,21.602196635819237,37.284340362862615,0.03411265805525088,20.066572189331055,8.98167109489441,32.72586441040039,653,326,327,327,0,18,125000.0
125,125999,21.564316093122198,37.213927131457204,0.03438371125938222,20.239372968673706,9.052092790603638,33.13120651245117,655,327,328,328,0,18,126000.0
126,126999,21.53085217963766,37.14194478828959,0.03457085420825334,20.387932300567627,9.122840881347656,33.4500732421875,657,328,329,329,0,18,127000.0
127,127999,21.497740058550285,37.07281345819102,0.03447054526630633,20.554702043533325,9.194087028503418,33.703514099121094,659,329,330,330,0,18,128000.0
128,128999,21.47035386819856,37.00518344892625,0.03456990518237435,20.713093042373657,9.264684200286865,33.73075866699219,665,332,333,333,0,18,129000.0
129,129999,21.44812530351636,36.95170609733201,0.03452967618818381,20.890472888946533,9.335741758346558,33.81613540649414,673,336,337,337,0,18,130000.0
130,130999,21.42693740713617,36.9064468861424,0.03439225846844618,21.067535638809204,9.407065868377686,33.905662536621094,679,339,340,340,0,18,131000.0
131,131999,21.432034832431874,36.96396115194111,0.034416859190029236,21.224732637405396,9.477866172790527,34.41922378540039,681,340,341,341,0,18,132000.0
132,132999,21.43256329501123,36.94200566371097,0.034121756408269754,21.4065203666687,9.549207210540771,34.352176666259766,689,344,345,345,0,18,133000.0
133,133999,21.454883120790434,36.96799816187128,0.03358748330809391,21.57998037338257,9.618994951248169,34.64277267456055,693,346,347,347,0,18,134000.0
134,134999,21.48985957900438,36.9998669983146,0.03346429948543117,21.743845224380493,9.692999362945557,34.907962799072266,695,347,348,348,0,18,135000.0
135,135999,21.518244674724865,37.00594821469331,0.03340565475747714,21.912988901138306,9.959386110305786,35.16455841064453,697,348,349,349,0,18,136000.0
136,136999,21.549199393886813,37.02555750041399,0.03325809822147341,22.08432102203369,10.026367425918579,35.16950988769531,701,350,351,351,0,18,137000.0
137,137999,21.59037640873401,37.10729846246679,0.0331901045226457,22.25825023651123,10.098572731018066,35.332855224609375,703,351,352,352,0,18,138000.0
138,138999,21.59644292383107,37.093614282210545,0.033149032992531025,22.407636404037476,10.166244745254517,35.732421875,707,353,354,354,0,18,139000.0
139,139999,21.557244462144876,37.07069844748515,0.033315658907968504,22.555992364883423,10.237947702407837,36.208580017089844,709,354,355,355,0,18,140000.0
140,140999,21.509404118027373,36.99251030044812,0.03363840230171766,22.717933654785156,10.308690309524536,36.254844665527344,715,357,358,358,0,18,141000.0
141,141999,21.476561122497266,36.92824294792966,0.03371848233201569,22.900470495224,10.380266666412354,36.26801300048828,723,361,362,362,0,18,142000.0
142,142999,21.436379091536182,36.848658111688586,0.03389544769304331,23.04665517807007,10.45193338394165,36.755863189697266,723,361,362,362,0,18,143000.0
143,143999,21.402740827655137,36.80203756520551,0.03398526929418122,23.226989030838013,10.523019790649414,36.93681716918945,727,363,364,364,0,18,144000.0
144,144999,21.367209905357075,36.72663094164237,0.03406766424178498,23.38983964920044,10.594717741012573,37.17809295654297,731,365,366,366,0,18,145000.0
145,145999,21.333825825444148,36.66192169571348,0.03410645448956717,23.550243139266968,10.665635585784912,37.34015655517578,735,367,368,368,0,19,146000.0
146,146999,21.307535127195337,36.604958301718256,0.03411844075162884,23.711141347885132,10.736572504043579,37.501529693603516,739,369,370,370,0,19,147000.0
147,147999,21.280349476031653,36.53526462382896,0.034146203951289866,23.871583938598633,10.808318853378296,37.56410598754883,743,371,372,372,0,19,148000.0
148,148999,21.261814541463018,36.49603596857171,0.03413058711518224,24.04966688156128,10.87960410118103,37.38236999511719,751,375,376,376,0,19,149000.0
149,149999,21.243591559460825,36.43808968390336,0.03407617227878945,24.219574451446533,10.950991153717041,37.68907165527344,755,377,378,378,0,19,150000.0
150,150999,21.234122684382818,36.41005845169651,0.03399044673298823,24.393516063690186,11.022208213806152,37.762115478515625,761,380,381,381,0,19,151000.0
151,151999,21.221159062358776,36.36491671835176,0.03397980040812232,24.568913459777832,11.09345006942749,37.6187858581543,769,384,385,385,0,19,152000.0
152,152999,21.21095945257643,36.32259686776923,0.03386144873643304,24.74742579460144,11.165547847747803,37.44331359863281,779,389,390,390,0,19,153000.0
153,153999,21.210841354673224,36.28043317675548,0.033734145853956954,24.891863584518433,11.235723972320557,37.81336212158203,779,389,390,390,0,19,154000.0
154,154999,21.209685096380696,36.2280459738388,0.033489807636705504,25.052695274353027,11.3060941696167,37.707244873046875,787,393,394,394,0,19,155000.0
155,155999,21.212504051673477,36.17449861602335,0.033088455986878484,25.216130018234253,11.375845670700073,37.88695526123047,791,395,396,396,0,19,156000.0
156,156999,21.21815580336394,36.132534257715406,0.03264921323647063,25.358142375946045,11.444538116455078,38.1317138671875,793,396,397,397,0,19,157000.0
157,157999,21.231969160459347,36.10446784683828,0.032055843879393975,25.5123348236084,11.51225996017456,38.166622161865234,797,398,399,399,0,19,158000.0
158,158999,21.22921373131334,36.05266464904296,0.03145511115238786,25.689216136932373,11.579178810119629,37.96186828613281,805,402,403,403,0,19,159000.0
159,159999,21.197858997632228,35.9851917858807,0.03168322927618494,25.863213062286377,11.649927377700806,38.47098922729492,811,405,406,406,0,19,160000.0
160,160999,21.15027300963115,35.90608100053588,0.032093413823030215,26.0302312374115,11.720691680908203,38.60953903198242,817,408,409,409,0,19,161000.0
161,161999,21.101428156620504,35.82610222196836,0.03245048047047294,26.426721811294556,11.792166471481323,38.93214416503906,819,409,410,410,0,19,162000.0
162,162999,21.05692168747505,35.75250124377329,0.032691576856886284,26.59034013748169,11.862655401229858,39.02437210083008,823,411,412,412,0,19,163000.0
163,163999,21.01971898135492,35.70193492939492,0.032850479982444614,26.761910676956177,11.933826446533203,39.002891540527344,831,415,416,416,0,19,164000.0
164,164999,20.97596106704269,35.62150299072415,0.033099582101875025,26.941915273666382,12.005403518676758,39.00227737426758,839,419,420,420,0,19,165000.0
165,165999,20.94706044512001,35.562264332759234,0.03329089537242824,27.104017972946167,12.07866096496582,39.365535736083984,843,421,422,422,0,19,166000.0
166,166999,20.91972989282592,35.49437672373997,0.033518090538132816,27.28082275390625,12.156719446182251,39.50722122192383,847,423,424,424,0,19,167000.0
167,167999,20.89396633073149,35.44523843188267,0.03357045229919564,27.448849201202393,12.228976011276245,39.69041061401367,851,425,426,426,0,19,168000.0
168,168999,20.871833163609786,35.390832503680144,0.03384104684862821,27.619895219802856,12.302454233169556,39.67122268676758,859,429,430,430,0,19,169000.0
169,169999,20.86109121933334,35.42163709360938,0.03384366466171618,27.8017520904541,12.37400770187378,39.50651931762695,869,434,435,435,0,19,170000.0
170,170999,20.855035542022428,35.41368055868796,0.033969827860529045,27.977296829223633,12.445601463317871,39.335182189941406,879,439,440,440,0,19,171000.0
171,171999,20.853032205738845,35.40167478181745,0.03402912553887305,28.153305768966675,12.519343137741089,39.396602630615234,887,443,444,444,0,19,172000.0
172,172999,20.85769432337793,35.400827144753706,0.03409392356342145,28.337588787078857,12.591576099395752,39.2453727722168,899,449,450,450,0,19,173000.0
173,173999,20.867261976656643,35.39106650670447,0.034023250699262264,28.51225709915161,12.663453817367554,39.36130142211914,905,452,453,453,0,19,174000.0
174,174999,20.88481190858095,35.39203703631056,0.03387352392469778,28.67095446586609,12.73435664176941,39.72658157348633,907,453,454,454,0,19,175000.0
175,175999,20.90695612007134,35.39797559268395,0.03379681374319066,28.830599069595337,12.804373502731323,39.94491958618164,911,455,456,456,0,19,176000.0
176,176999,20.93167417247124,35.405025119324534,0.0336483143161469,28.970610857009888,12.873913288116455,40.30308151245117,911,455,456,456,0,19,177000.0
177,177999,20.952692869384215,35.39371478509079,0.03335115528241506,29.16433811187744,12.94210934638977,39.63209533691406,927,463,464,464,0,19,178000.0
178,178999,20.95435393188347,35.35509908057262,0.033137696144863615,29.321938276290894,13.011236429214478,39.92752456665039,931,465,466,466,0,19,179000.0
179,179999,20.928274790269683,35.32116097546084,0.03333250346275585,29.479825735092163,13.081784725189209,40.40679931640625,935,467,468,468,0,19,180000.0
180,180999,20.889627549415692,35.255287586635916,0.03363711136308345,29.62059235572815,13.152717351913452,40.844886779785156,935,467,468,468,0,19,181000.0
181,181999,20.844066814852738,35.18110472112549,0.03400169178799284,29.799484491348267,13.224483966827393,40.89021301269531,943,471,472,472,0,19,182000.0
182,182999,20.805576770206006,35.11901555814582,0.034165090423986855,29.957822561264038,13.295674324035645,41.111907958984375,947,473,474,474,0,19,183000.0
183,183999,20.77257748998336,35.06718223046584,0.034327724694889206,30.13381052017212,13.367583274841309,41.11737060546875,957,478,479,479,0,19,184000.0
184,184999,20.735779329597882,34.9994038699441,0.03460981426987053,30.306112051010132,13.439383268356323,41.2850456237793,965,482,483,483,0,20,185000.0
185,185999,20.706187873673585,34.93455899563848,0.0347946993652114,30.746140241622925,13.512097120285034,41.29440689086914,973,486,487,487,0,20,186000.0
186,186999,20.671913118027174,34.86762091816961,0.035023911111622064,30.93899655342102,13.58436131477356,41.278133392333984,981,490,491,491,0,20,187000.0
187,187999,20.641039487620787,34.80612759550243,0.0351479008031208,31.100449085235596,13.657023429870605,41.70273971557617,983,491,492,492,0,20,188000.0
188,188999,20.613689777108252,34.75434599823639,0.035328965314220584,31.264268159866333,13.729218006134033,41.81075668334961,989,494,495,495,0,20,189000.0
189,189999,20.58545610213787,34.71819851740501,0.03541043303348668,31.421090364456177,13.801506042480469,42.12577438354492,993,496,497,497,0,20,190000.0
190,190999,20.55554693274872,34.656294141039716,0.035468852871842316,31.581751585006714,13.873967170715332,42.236759185791016,997,498,499,499,0,20,191000.0
191,191999,20.53495576901958,34.62002855949625,0.03555009303113432,31.752448797225952,13.94711685180664,42.42043685913086,1003,501,502,502,0,20,192000.0
192,192999,20.51320594756796,34.57641981053619,0.03563107056878523,31.90339469909668,14.0196213722229,42.85245132446289,1003,501,502,502,0,20,193000.0
193,193999,20.498829051279767,34.537874080809196,0.03569546567723669,32.060563802719116,14.091670036315918,43.03742218017578,1007,503,504,504,0,20,194000.0
