,n_samples,MAE,RMSE,R2,time_learning,time_predicting,memory,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
37,37999,22.62456781997001,37.00711978339467,0.014933802381258632,4.773345232009888,2.183217763900757,3.0956687927246094,44,9,35,35,0,8,38000.0
38,38999,22.547386425356436,36.829584698456905,0.015039705944885351,4.903002738952637,2.241379737854004,3.0990219116210938,44,9,35,35,0,8,39000.0
39,39999,22.442715751814717,36.626989420314736,0.01570041009650336,5.029156446456909,2.29876446723938,3.1131439208984375,44,9,35,35,0,8,40000.0
40,40999,22.39567722759097,36.50225921173482,0.014624568517363268,5.16511607170105,2.356390953063965,3.1906356811523438,45,9,36,36,0,8,41000.0
41,41999,22.27835482666071,36.256744336519674,0.014095679801823802,5.2813568115234375,2.414048433303833,3.1837501525878906,47,10,37,37,0,9,42000.0
42,42999,22.169649404458866,36.04312015023861,0.01369076330324126,5.409933090209961,2.4726359844207764,3.267200469970703,47,10,37,37,0,9,43000.0
43,43999,22.05270864269844,35.805711848481224,0.013175398827882767,5.524428367614746,2.530973196029663,3.287914276123047,47,10,37,37,0,9,44000.0
44,44999,21.957625427484306,35.614771604776415,0.012876319107840262,5.6562700271606445,2.5890302658081055,3.2956771850585938,47,10,37,37,0,9,45000.0
45,45999,21.845568439845962,35.37213505688711,0.012731929725490088,5.802520275115967,2.6497159004211426,3.306121826171875,47,10,37,37,0,9,46000.0
46,46999,21.741093008074856,35.16181391024223,0.012357402571527176,5.914443492889404,2.7075140476226807,3.314971923828125,47,10,37,37,0,9,47000.0
47,47999,21.65884008308191,35.045484486841644,0.011954692016022062,6.035712003707886,2.7646374702453613,3.3196258544921875,47,10,37,37,0,9,48000.0
48,48999,21.604244919029377,35.03045320747695,0.011469990349820436,6.167908668518066,2.8233933448791504,3.3233871459960938,47,10,37,37,0,9,49000.0
49,49999,21.535251635733275,34.9969687474287,0.010980752648093728,6.307423114776611,2.881037473678589,3.3310089111328125,47,10,37,37,0,9,50000.0
50,50999,21.49561046296097,34.95339249339013,0.010748455996873574,6.435792446136475,2.9388580322265625,3.308380126953125,49,11,38,38,0,10,51000.0
51,51999,21.45889207386864,34.86509646657948,0.010697865771201132,6.557611465454102,2.996525764465332,3.3343276977539062,49,11,38,38,0,10,52000.0
52,52999,21.396563118126828,34.745763280066264,0.010713056089342254,6.689425706863403,3.058133602142334,3.2424049377441406,52,12,40,40,0,10,53000.0
53,53999,21.36243900732305,34.70777895096827,0.010382777204473892,6.812577724456787,3.1166443824768066,3.2152862548828125,55,13,42,42,0,10,54000.0
54,54999,21.341117987734446,34.659621272174505,0.010325779928087364,6.939802169799805,3.174978494644165,3.258331298828125,55,13,42,42,0,10,55000.0
55,55999,21.325339952236213,34.63078425196552,0.010414775235964235,7.065595626831055,3.2336549758911133,3.202411651611328,58,14,44,44,0,10,56000.0
56,56999,21.310522485329965,34.58807019655926,0.010192506092697728,7.188054800033569,3.2928130626678467,3.2562904357910156,58,14,44,44,0,10,57000.0
57,57999,21.29641996833179,34.54190274324169,0.0103601260216164,7.316129207611084,3.3517801761627197,3.291057586669922,58,14,44,44,0,10,58000.0
58,58999,21.27244609977979,34.475171070277355,0.010297251646256278,7.449264049530029,3.4122471809387207,3.3116416931152344,58,14,44,44,0,10,59000.0
59,59999,21.266985565821432,34.42339462474016,0.010234126524079512,7.568896532058716,3.4711008071899414,3.332050323486328,58,14,44,44,0,10,60000.0
60,60999,21.270249806285324,34.53884190274739,0.010259408128605818,7.703280210494995,3.5295138359069824,3.2459754943847656,62,15,47,47,0,10,61000.0
61,61999,21.197565208171046,34.4205027403406,0.010476101188868103,7.864581346511841,3.5875439643859863,3.4650955200195312,68,16,52,52,0,10,62000.0
62,62999,21.10612716715923,34.322656564353494,0.010936244565988074,7.987550973892212,3.6462676525115967,3.5574111938476562,70,17,53,53,0,10,63000.0
63,63999,21.02235804249932,34.253351321262016,0.011276030353610356,8.134786367416382,3.7059805393218994,3.588420867919922,74,19,55,55,0,10,64000.0
64,64999,20.929035524463018,34.106536283489994,0.01131319318452273,8.24542784690857,3.764146327972412,3.703357696533203,74,19,55,55,0,10,65000.0
65,65999,20.885749557978457,34.082360724465126,0.011402071904235811,8.355796575546265,3.822251558303833,3.7652587890625,74,19,55,55,0,10,66000.0
66,66999,20.851256215102016,34.119491036358795,0.01139317975316445,8.492902517318726,3.88095760345459,3.6919174194335938,80,21,59,59,0,10,67000.0
67,67999,20.81096823824279,34.062448857293134,0.011553803429495302,8.625030755996704,3.9398579597473145,3.7283287048339844,82,22,60,60,0,10,68000.0
68,68999,20.83353923003826,34.132758912520146,0.012220646311156491,8.735188722610474,4.002100706100464,3.814228057861328,82,22,60,60,0,10,69000.0
69,69999,20.861151527899207,34.45362502247648,0.013201330447567439,8.890412330627441,4.063658714294434,3.8218841552734375,84,23,61,61,0,10,70000.0
70,70999,20.91630169072706,34.66198428582549,0.01603351853241297,9.000666618347168,4.1220948696136475,3.88800048828125,84,23,61,61,0,10,71000.0
71,71999,20.99332360951668,34.84945241397844,0.01986771168776802,9.116601943969727,4.181511402130127,3.9146461486816406,86,24,62,62,0,10,72000.0
72,72999,21.051300975148262,35.220891322260805,0.020636788798082728,9.25487494468689,4.240759611129761,3.8640098571777344,90,26,64,64,0,11,73000.0
73,73999,21.086079606595675,35.387813150553015,0.0295160771614712,9.385144710540771,4.301327705383301,3.8500404357910156,94,27,67,67,0,11,74000.0
74,74999,21.13680817999531,35.488525094675275,0.033054896695775215,9.512731552124023,4.362670183181763,3.879161834716797,96,28,68,68,0,11,75000.0
75,75999,21.187736400581827,35.57496940731162,0.03717268107976435,9.634726762771606,4.422892093658447,3.9583168029785156,96,28,68,68,0,11,76000.0
76,76999,21.29288284866437,35.97062770048423,0.040764690870242704,9.755860328674316,4.48314642906189,3.98651123046875,98,29,69,69,0,11,77000.0
77,77999,21.407201048896898,36.161298539947126,0.04212810268191447,9.89531683921814,4.543469429016113,4.068634033203125,98,29,69,69,0,11,78000.0
78,78999,21.49427138456364,36.291471020673804,0.043850719597648635,10.015410661697388,4.602842569351196,4.109718322753906,98,29,69,69,0,11,79000.0
79,79999,21.594276170846676,36.41960224364061,0.04414509620602247,10.145081758499146,4.6618876457214355,4.079654693603516,102,30,72,72,0,11,80000.0
80,80999,21.670630634428065,36.491955096855804,0.04428559283363864,10.272103309631348,4.721280336380005,4.011146545410156,104,31,73,73,0,11,81000.0
81,81999,21.684186954053143,36.53211240132954,0.04086193301633767,10.399691581726074,4.780294179916382,4.285236358642578,117,32,85,85,0,11,82000.0
82,82999,21.64484591484895,36.5113479858309,0.04076579267258118,10.512121677398682,4.839328289031982,4.477413177490234,117,32,85,85,0,11,83000.0
83,83999,21.592678646275225,36.398800038961824,0.04090815052619212,10.627561330795288,4.897930860519409,4.609165191650391,119,33,86,86,0,11,84000.0
84,84999,21.560599839345556,36.3294507143328,0.04022078929118966,10.74935269355774,4.956864833831787,4.6105499267578125,125,36,89,89,0,11,85000.0
85,85999,21.564500320903388,36.37607992704337,0.03992818259893638,10.881808996200562,5.016283750534058,4.71600341796875,129,38,91,91,0,11,86000.0
86,86999,21.535973342897154,36.31664106353609,0.0399681600635734,11.004811763763428,5.075258255004883,4.766162872314453,133,40,93,93,0,11,87000.0
87,87999,21.56748135247561,36.36769736954237,0.04051456221842298,11.12474536895752,5.138484477996826,4.894039154052734,133,40,93,93,0,11,88000.0
88,88999,21.60244385852961,36.42637210073062,0.040598016633502376,11.260357141494751,5.197917222976685,4.926490783691406,135,41,94,94,0,11,89000.0
89,89999,21.646552745439998,36.47864709823114,0.040925451843824345,11.378984689712524,5.257515907287598,5.0052642822265625,135,41,94,94,0,11,90000.0
90,90999,21.70032611965743,36.54888657870443,0.0413555612014016,11.513072967529297,5.316942453384399,4.916332244873047,142,43,99,99,0,11,91000.0
91,91999,21.777369462024247,36.67990677701306,0.04174823552322293,11.642756223678589,5.378580331802368,4.9977874755859375,142,43,99,99,0,11,92000.0
92,92999,21.878704441995115,36.90921140816174,0.04285940656226972,11.747915983200073,5.437780380249023,5.055355072021484,142,43,99,99,0,11,93000.0
93,93999,21.96491250099572,37.04820777468169,0.04298202214290503,11.856427431106567,5.498549222946167,5.09710693359375,142,43,99,99,0,11,94000.0
94,94999,22.038461728561433,37.13456313697322,0.04327766371037289,12.016151905059814,5.5594322681427,5.070720672607422,146,45,101,101,0,11,95000.0
95,95999,22.13478688596811,37.2946008107964,0.04442032447686328,12.138112306594849,5.620235443115234,5.1385498046875,146,45,101,101,0,11,96000.0
96,96999,22.24228463581861,37.43648606766296,0.04595398878879198,12.269160270690918,5.681076765060425,5.189434051513672,146,45,101,101,0,11,97000.0
97,97999,22.361455120220754,37.73895061071845,0.04688819293017954,12.387114763259888,5.742923021316528,5.251182556152344,146,45,101,101,0,11,98000.0
98,98999,22.464110678609472,37.89044686854162,0.047970832328232405,12.500305414199829,5.803874731063843,5.293247222900391,146,45,101,101,0,11,99000.0
99,99999,22.58132491263223,38.07406953382859,0.048731040808325465,12.650440454483032,5.864291667938232,5.1443328857421875,153,47,106,106,0,11,100000.0
100,100999,22.670056017203592,38.16625274181948,0.04934637558477095,12.780364274978638,5.92556095123291,5.173789978027344,158,48,110,110,0,11,101000.0
101,101999,22.710696413223985,38.196680081150845,0.04878602416519584,12.906780004501343,5.9859299659729,5.6427459716796875,170,48,122,122,0,11,102000.0
102,102999,22.66756227287696,38.12383168419071,0.04892141679786355,13.016119718551636,6.04601263999939,5.913700103759766,170,48,122,122,0,11,103000.0
103,103999,22.64178166690427,38.11662474888115,0.04872449042410831,13.128952980041504,6.105737686157227,6.049125671386719,172,49,123,123,0,11,104000.0
104,104999,22.602957948288093,38.08130837812909,0.048336881366218165,13.241969347000122,6.166057109832764,6.142551422119141,176,51,125,125,0,11,105000.0
105,105999,22.56145190704656,38.01567384249814,0.04837267267853951,13.369648218154907,6.226306200027466,6.228534698486328,182,54,128,128,0,11,106000.0
106,106999,22.509054712226344,37.934817171168355,0.0483911600418665,13.49449372291565,6.287030220031738,6.253177642822266,186,56,130,130,0,11,107000.0
107,107999,22.449348502669405,37.82551712827507,0.048677435795785096,13.628307819366455,6.348610877990723,6.2330322265625,194,58,136,136,0,11,108000.0
108,108999,22.413784646271026,37.90452098891412,0.04812832544577428,13.741148948669434,6.407724857330322,6.268459320068359,200,59,141,141,0,11,109000.0
109,109999,22.36424674096833,37.83247154302516,0.04820907028199062,13.875244617462158,6.467994451522827,6.397983551025391,200,59,141,141,0,11,110000.0
110,110999,22.325671771107213,37.754687506512546,0.04834135196142919,13.984526634216309,6.529414653778076,6.477424621582031,202,60,142,142,0,11,111000.0
111,111999,22.295270977765444,37.80999244072862,0.04839432401177346,14.121237993240356,6.589613676071167,6.5325775146484375,204,61,143,143,0,11,112000.0
112,112999,22.26159804038861,37.73691324347774,0.04834866279957528,14.240732192993164,6.650098085403442,6.570018768310547,206,62,144,144,0,11,113000.0
113,113999,22.231592463450536,37.67940856613661,0.04847882862839392,14.377753496170044,6.7118072509765625,6.689266204833984,206,62,144,144,0,11,114000.0
114,114999,22.20732703777212,37.632146498279276,0.04874717548442331,14.501548290252686,6.772692441940308,6.785022735595703,243,63,180,180,0,11,115000.0
115,115999,22.185870006220842,37.56881666830953,0.04867871053173667,14.627522230148315,6.834038019180298,6.902652740478516,286,64,222,222,0,11,116000.0
116,116999,22.159419575988366,37.49486164400277,0.048881993489202746,14.746120691299438,6.8946967124938965,7.0894622802734375,286,64,222,222,0,11,117000.0
117,117999,22.130613019099183,37.47220569119575,0.049075079618565276,14.886290073394775,6.9552154541015625,7.217517852783203,288,65,223,223,0,11,118000.0
118,118999,22.096042695729906,37.4086719124245,0.04886555569704043,15.00804352760315,7.016144037246704,7.42645263671875,288,65,223,223,0,11,119000.0
119,119999,22.053469104151954,37.342060954266465,0.0487984864056491,15.12018346786499,7.077113151550293,8.325447082519531,302,65,237,237,0,11,120000.0
120,120999,21.997910955955817,37.250372155608005,0.049355505526863075,15.22053337097168,7.135790586471558,8.68093490600586,302,65,237,237,0,11,121000.0
121,121999,21.937828772167837,37.153733910250516,0.04946445898214702,15.341136455535889,7.196982383728027,8.860595703125,308,68,240,240,0,11,122000.0
122,122999,21.88320186139884,37.078195242755484,0.04977306482296717,15.454121589660645,7.257364511489868,9.064380645751953,312,70,242,242,0,11,123000.0
123,123999,21.832402349555142,36.993950051994744,0.049959123005232864,15.597807884216309,7.3283538818359375,9.318187713623047,314,71,243,243,0,11,124000.0
124,124999,21.78387738730683,36.978609275913044,0.04988823829784106,15.735281229019165,7.389356851577759,9.359272003173828,320,74,246,246,0,11,125000.0
125,125999,21.73950560473869,36.912107058400274,0.04998327535370606,15.86152696609497,7.449624300003052,9.528888702392578,322,75,247,247,0,11,126000.0
126,126999,21.698210757198407,36.844549163083485,0.04996934468761083,15.999565124511719,7.511156320571899,9.620201110839844,324,76,248,248,0,11,127000.0
127,127999,21.661647976276846,36.78076057069976,0.04962315566183595,16.115903854370117,7.575032949447632,9.805892944335938,324,76,248,248,0,11,128000.0
128,128999,21.63246918583837,36.71686325793278,0.04955529864625219,16.236666679382324,7.63523006439209,9.888935089111328,326,77,249,249,0,11,129000.0
129,129999,21.60275688163821,36.66738754510954,0.04932980872306503,16.380722045898438,7.697746753692627,9.957794189453125,328,78,250,250,0,11,130000.0
130,130999,21.56824054026365,36.61821788174809,0.04941561594552002,16.50639843940735,7.761080741882324,10.083255767822266,328,78,250,250,0,11,131000.0
131,131999,21.55937405867041,36.677119341342895,0.04934464074635592,16.623695611953735,7.8230695724487305,10.188518524169922,328,78,250,250,0,11,132000.0
132,132999,21.546835368172736,36.652499656127056,0.04920116862070456,16.7602698802948,7.8849194049835205,10.275947570800781,328,78,250,250,0,11,133000.0
133,133999,21.550302750300656,36.663639141461545,0.04943500349684171,16.878745079040527,7.945351600646973,10.351245880126953,328,78,250,250,0,11,134000.0
134,134999,21.568394212174997,36.68913752351437,0.04963030470684926,17.008381366729736,8.005475044250488,10.36221694946289,335,79,256,256,0,11,135000.0
135,135999,21.583215164424676,36.69209463990537,0.04973182087134187,17.141947031021118,8.066317558288574,10.376895904541016,337,80,257,257,0,11,136000.0
136,136999,21.60259529594849,36.71017761876061,0.04965717238766787,17.275312662124634,8.129510164260864,10.448162078857422,337,80,257,257,0,11,137000.0
137,137999,21.62386174564651,36.783117682048854,0.050009012251632345,17.39978289604187,8.190722703933716,10.534721374511719,337,80,257,257,0,11,138000.0
138,138999,21.625197484707076,36.76857854897855,0.05001901183361401,17.516178846359253,8.251652956008911,11.011039733886719,351,80,271,271,0,11,139000.0
139,139999,21.58174941769408,36.74706202328885,0.050120770693202976,17.617965936660767,8.312686920166016,11.399101257324219,352,80,272,272,0,11,140000.0
140,140999,21.531957483440564,36.671687749746454,0.050327521209048376,17.72304344177246,8.373279094696045,11.613365173339844,352,80,272,272,0,11,141000.0
141,141999,21.494526541250703,36.608774331294946,0.05036489266663957,17.8519287109375,8.434090852737427,11.627140045166016,362,85,277,277,0,11,142000.0
142,142999,21.450344068186002,36.532606236459664,0.05039698235745371,17.984007358551025,8.507969379425049,11.81884765625,364,86,278,278,0,11,143000.0
143,143999,21.411473483949496,36.48597709186056,0.05050652920704268,18.099907398223877,8.569099187850952,11.921005249023438,368,88,280,280,0,11,144000.0
144,144999,21.37194544836899,36.412309822064984,0.050530579860332936,18.2421658039093,8.63050889968872,11.922645568847656,382,92,290,290,0,11,145000.0
145,145999,21.335868688272964,36.34862074501025,0.05054434565962351,18.363122940063477,8.692350149154663,12.090652465820312,384,93,291,291,0,11,146000.0
146,146999,21.30339865390772,36.29179073652874,0.05057461881504932,18.505449771881104,8.754393100738525,12.196853637695312,386,94,292,292,0,11,147000.0
147,147999,21.267080939701014,36.220499664660174,0.05071689662608636,18.614210605621338,8.815445899963379,12.351226806640625,386,94,292,292,0,11,148000.0
148,148999,21.236873772307813,36.179816889402886,0.05079558365376702,18.737418174743652,8.87651538848877,12.356208801269531,402,96,306,306,0,11,149000.0
149,149999,21.206787634819257,36.11938938647292,0.05089889677854664,18.86293935775757,8.937001943588257,12.416954040527344,410,97,313,313,0,11,150000.0
150,150999,21.18649171106413,36.09343974974036,0.05071806828537395,19.00224256515503,8.998732328414917,12.432872772216797,412,98,314,314,0,11,151000.0
151,151999,21.159570156630107,36.04536478825673,0.05088275769249362,19.121851205825806,9.062779664993286,12.530147552490234,412,98,314,314,0,11,152000.0
152,152999,21.1316684198537,35.999284426355004,0.050984366166809014,19.261898040771484,9.123713731765747,12.518047332763672,422,100,322,322,0,11,153000.0
153,153999,21.110658550737043,35.952350257256455,0.051130958105686464,19.37818431854248,9.185162544250488,12.611007690429688,422,100,322,322,0,11,154000.0
154,154999,21.086300717889777,35.89143164317163,0.05136710200983696,19.488125324249268,9.24609899520874,12.6298828125,424,101,323,323,0,11,155000.0
155,155999,21.0555741292719,35.82272753855096,0.05180206700992951,19.64507555961609,9.307941436767578,12.681594848632812,432,102,330,330,0,11,156000.0
156,156999,21.029325866626813,35.76844187286775,0.05204616675037843,19.78177261352539,9.368683099746704,12.710960388183594,440,103,337,337,0,11,157000.0
157,157999,21.002833812455084,35.72734053200163,0.05217145331135231,19.903167486190796,9.429736137390137,12.7427978515625,442,104,338,338,0,11,158000.0
158,158999,20.963829489980636,35.659843751702155,0.052446178062689586,20.021519660949707,9.490295648574829,12.840984344482422,442,104,338,338,0,11,159000.0
159,159999,20.924996873698028,35.595314795518895,0.052551774887058866,20.133442878723145,9.551995992660522,13.717269897460938,464,104,360,360,0,11,160000.0
160,160999,20.868262157931575,35.515382894672605,0.053042615886712774,20.258875370025635,9.624102592468262,13.974445343017578,466,105,361,361,0,11,161000.0
161,161999,20.80935304918774,35.43455192944024,0.05348397523042858,20.38287878036499,9.685113430023193,14.054229736328125,481,109,372,372,0,11,162000.0
162,162999,20.753569254855865,35.35873971705928,0.05388122018145303,20.506338119506836,9.747498989105225,14.16897964477539,496,113,383,383,0,11,163000.0
163,163999,20.704416085786914,35.30720570549145,0.05411833298315738,20.62298893928528,9.80847978591919,14.413043975830078,498,114,384,384,0,11,164000.0
164,164999,20.64617321645914,35.222236728014465,0.054653258671861105,20.739002227783203,9.869880437850952,14.636299133300781,498,114,384,384,0,11,165000.0
165,165999,20.602868092216823,35.16074318862385,0.05499721224081644,20.895880222320557,9.941517353057861,14.647071838378906,509,116,393,393,0,11,166000.0
166,166999,20.565777976950628,35.09378318338162,0.05521063135429349,21.10985279083252,10.004002809524536,14.793014526367188,511,117,394,394,0,11,167000.0
167,167999,20.523121953383022,35.0425783006552,0.05540313410204889,21.223132133483887,10.065643787384033,14.902671813964844,511,117,394,394,0,11,168000.0
168,168999,20.488915243325856,34.989791492171314,0.055613578232474814,21.342477083206177,10.127249956130981,15.023818969726562,511,117,394,394,0,11,169000.0
169,169999,20.466956845276204,35.02598864912478,0.05530644451725497,21.474674463272095,10.189216613769531,15.032238006591797,515,119,396,396,0,11,170000.0
170,170999,20.453803971914233,35.02188269945169,0.05522685909062952,21.604548931121826,10.249464750289917,14.961650848388672,521,122,399,399,0,11,171000.0
171,171999,20.43926990362654,35.01201693970119,0.05517652414762164,21.729923009872437,10.310104846954346,14.984237670898438,525,124,401,401,0,11,172000.0
172,172999,20.430347825275373,35.01357587899484,0.055110522027787434,21.86675524711609,10.377081871032715,15.102298736572266,529,126,403,403,0,11,173000.0
173,173999,20.424489603705677,35.00365598595276,0.05505575006203001,21.98989701271057,10.437751054763794,15.265090942382812,529,126,403,403,0,11,174000.0
174,174999,20.42299741499797,35.00049833243063,0.05513161047302917,22.10873508453369,10.49780559539795,15.302726745605469,531,127,404,404,0,11,175000.0
175,175999,20.42148741384439,34.99745880016132,0.055537679635419446,22.24457359313965,10.562527894973755,15.34560775756836,535,129,406,406,0,11,176000.0
176,176999,20.42208774120443,34.999400340055004,0.055663879108452274,22.371219396591187,10.62732982635498,15.432518005371094,537,130,407,407,0,11,177000.0
177,177999,20.416408660905798,34.98367185414185,0.05561903709243465,22.51085901260376,10.689377784729004,15.496044158935547,539,131,408,408,0,11,178000.0
178,178999,20.395040555943453,34.94141580062647,0.05563146734971969,22.636473655700684,10.750810146331787,15.625003814697266,539,131,408,408,0,11,179000.0
179,179999,20.354454292718202,34.90549867665187,0.0559502755086656,22.757121562957764,10.819913387298584,16.602951049804688,564,131,433,433,0,11,180000.0
180,180999,20.306913690531353,34.83816041534104,0.05636911016050883,22.86604356765747,10.88234543800354,16.92913055419922,564,131,433,433,0,11,181000.0
181,181999,20.250285039849654,34.76066925015075,0.05695225845611129,22.981608152389526,10.942824840545654,17.078704833984375,568,133,435,435,0,11,182000.0
182,182999,20.202516492853622,34.69524474744002,0.057333350087646284,23.111709356307983,11.005959749221802,17.108203887939453,576,137,439,439,0,11,183000.0
183,183999,20.160042425915126,34.64183796467864,0.05761172429980754,23.22343397140503,11.06740140914917,17.32396697998047,578,138,440,440,0,11,184000.0
184,184999,20.11302714050691,34.57242747014005,0.05802075639563442,23.359524726867676,11.128913402557373,17.360755920410156,586,142,444,444,0,11,185000.0
185,185999,20.0696383126157,34.503593535421636,0.058462057921435995,23.494712829589844,11.196213960647583,17.483963012695312,592,145,447,447,0,11,186000.0
186,186999,20.021092180213856,34.43199028141743,0.05898580461987257,23.608461380004883,11.257124423980713,17.731468200683594,592,145,447,447,0,11,187000.0
187,187999,19.975446347592893,34.36607181258415,0.05939102841547794,23.72678565979004,11.318660259246826,17.903057098388672,592,145,447,447,0,11,188000.0
188,188999,19.937692883524026,34.31316988032003,0.05966483262266231,23.858999967575073,11.385581254959106,17.967880249023438,594,146,448,448,0,11,189000.0
189,189999,19.8972429707356,34.276093546176064,0.059820375577973706,23.976380109786987,11.446733713150024,18.132736206054688,594,146,448,448,0,11,190000.0
190,190999,19.854417033127127,34.212840971848905,0.05999472200823197,24.113370895385742,11.510047435760498,18.220844268798828,594,146,448,448,0,11,191000.0
191,191999,19.82026080592106,34.177222415287524,0.06006383188136344,24.23203134536743,11.573590993881226,18.289077758789062,594,146,448,448,0,11,192000.0
