n_samples,time,memory,MAE,RMSE,R2
0.0,0.003578914192880292,0.0037765478737563298,1.4493508147468974,2.2354594059455,0.01167278280873931
0.0,0.005818309221758499,0.005245151642533687,0.5581392204044614,0.7062866438675574,0.006355105939321547
0.0,0.007235470095301342,0.16760940480349773,2.635462202725511,1.433478923031413,0.06733802091537885
0.0,0.009958876558126419,0.24195519973313698,3.6466155913617624,2.370142619254206,0.09621584923909367
0.0,0.01142591778808161,0.21225086950207142,3.6792106475140827,2.4422561446286295,0.0871846380608419
0.0,0.013802207529956945,0.15908189216921484,3.7253187077989294,2.56149099240228,0.08276609137019822
0.0,0.016366691678528066,0.14124683079497838,3.6441734019532754,2.433277191150385,0.08614169274050748
0.0,0.018872374617413683,0.12611722982344817,3.3646183898804485,2.0600941056440827,0.06809596755829234
0.0,0.02105577765840054,0.11649034294738769,3.196995180386545,1.9643766994854126,0.0643191247079747
0.0,0.023329163448353635,0.11436782764396639,3.064659703931939,1.9481677639180102,0.05443551140110654
0.0,0.02633152605338323,0.11903780911962386,3.044699765943959,1.7997824339062485,0.04427099295475539
0.0,0.026734184115098772,0.13700364958642527,2.7220025924831877,1.3352020344292446,0.03752636379533727
0.0,0.02954397813091527,0.12581732790041278,2.4851850432792104,1.1976077580390405,0.033058180772692236
0.0,0.03207032759888809,0.11747340124470733,2.435721396745224,1.251965913219368,0.030355480875782544
0.0,0.034622912825179784,0.11567194992737008,2.3527658887788214,1.2711025204111985,0.03109665671257924
0.0,0.037170632806020426,0.11247221879201992,2.2017196488544353,1.0688292981404928,0.025604888650412057
0.0,0.03980247721185201,0.11189280584559491,2.0528447134838768,0.9151231658557218,0.015782906687299397
0.0,0.04260511441482114,0.11009087155618309,1.9299994049652438,0.7837171965207206,0.015961767142143136
0.0,0.04561877078023915,0.11122050170719426,1.817212135182544,0.6518530268248365,0.015646381738280583
0.0,0.048462158178314764,0.11180339887498948,1.687596916521093,0.4510665512490358,0.012333490430531021
0.0,0.051297563704331986,0.11326958991715298,1.762600822229241,0.7747748823928132,0.012748603680403594
0.0,0.05285105847852053,0.11502173707608492,1.6647262142233192,0.6068081691245621,0.008838983906535864
0.0,0.055844865526742844,0.12144957801491119,1.6370214103243137,0.46281341456541536,0.008004014605184072
0.0,0.05844684447598515,0.12497999839974391,1.6380426858517145,0.600664563057205,0.01040474013611105
0.0,0.06294944610955683,0.10059821071967434,1.4141410900180034,0.6252742304425307,0.006754229911692375
0.0,0.07528883609672819,0.1293445012360402,1.5077904270250897,0.7811011339709488,0.007585986402571515
0.0,0.07371737493834137,0.11458621208504984,1.4799083259458345,0.46439935599471005,0.009457165473861615
0.0,0.0733887701538866,0.17277152543170993,1.5259815983173897,0.6433367480833819,0.00924851078282338
0.0,0.06753032521541719,0.1566205605915137,1.3726234125219134,0.7431532522484865,0.009818593254636854
0.0,0.0716794891150878,0.1543372929657638,1.280027136516762,0.8122534848421348,0.009129259844039943
0.0,0.07137251412974036,0.23575410919006262,1.1490289826896456,0.94327498291204,0.010909278972507767
0.0,0.07523834372711835,0.19175505208468432,1.1889959107031014,1.2791960104197106,0.015277222041326734
0.0,0.07732260655720295,0.221472345903501,1.0723032547289535,1.3903538089039442,0.019342572339272772
0.0,0.08092242219372825,0.21189620100417092,1.1264711028712635,1.7420867210158582,0.02413253571425933
0.0,0.08624082618284684,0.1879361593733361,1.0665763126569017,1.7621940096406017,0.023924039892961216
0.0,0.08822371470302072,0.17930421077041114,1.0427128413160038,1.8198385049485288,0.021125831550497583
0.0,0.08984546508143858,0.15959323293924468,1.1755543036141298,1.7989657735177407,0.021736517779994087
0.0,0.09250892803832499,0.1572577502064683,1.2660376255699548,1.9463585058644264,0.021049129882254027
0.0,0.09481859358111148,0.15801898620102575,1.204495450617061,1.7313195480070114,0.02025008554796745
0.0,0.0984564822964949,0.15937377450509227,1.0751624132735487,1.3412474691432543,0.01906440727638809
0.0,0.09973834113820018,0.1605615146914104,1.2201759190263104,1.56290077749654,0.01843472548751402
0.0,0.09971357700784775,0.16102794788483146,1.209502226060788,1.4623581976411257,0.018344479409348215
0.0,0.10151472870229228,0.15921683328090655,1.2856813311373834,1.7343902964871554,0.01816162045908901
0.0,0.10337776939071566,0.16021860066796237,1.3194884722432005,1.7525243842887872,0.018690772022578416
0.0,0.1049568755299052,0.157384878562078,1.3164970765669415,1.875000558137063,0.019867094384937136
0.0,0.10789994207968774,0.17472836060582717,1.260184504628469,1.888784854159237,0.020893538012983808
0.0,0.10990715203752684,0.17558473737771182,1.3076421150904796,1.915019739293618,0.02144922538694576
0.0,0.11029335599980643,0.17697457444503142,1.4043070299205236,1.9923552166234557,0.02196091434344204
0.0,0.11276033220729702,0.1772850811546194,1.5430332385403422,2.1526259557102154,0.021900729193339664
0.0,0.11756317742601217,0.1800555469848124,1.5190324612915618,2.112769975331363,0.02122751936049048
0.0,0.11873359244670395,0.17306068299876784,1.4955998103387145,2.0711343133794617,0.021687363677957726
0.0,0.12241412910403766,0.17649362594722792,1.5543436112556621,2.1399645424512403,0.023184908869779933
